2761,1lCuwXVtx72gZN0iT20TmO,We Can't Dance,album,3CkvROUTQ6nRi9yQOcsB50,Genesis,49.0,1991-11-11,spotify:album:1lCuwXVtx72gZN0iT20TmO
2762,3Xa92ersI2ffOejB5sNeqP,Ritual Of Love,album,5lJBrQQ88JjskJmJeVKX4F,Karyn White,33.0,1991,spotify:album:3Xa92ersI2ffOejB5sNeqP
2763,7C6LFxLn63uasNoDIQ5khO,Celine Dion,album,4S9EykWXhStSc15wEx8QFK,Céline Dion,56.0,1992-04-09,spotify:album:7C6LFxLn63uasNoDIQ5khO
2764,5bGumbB29JBPlv4ECVURka,Totally Krossed Out,album,2zrZfs23sjuHDv4E6YRmNf,Kris Kross,61.0,1992-03-17,spotify:album:5bGumbB29JBPlv4ECVURka
2765,0oX4SealMgNXrvRDhqqOKg,Dangerous,album,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,72.0,1991-11-13,spotify:album:0oX4SealMgNXrvRDhqqOKg
2766,4KqorQ6C7yDXvqgfgGrnvm,Greatest Hits,album,5Va9LuEmaZxnbk1gMnjMD7,Arrested Development,51.0,2001,spotify:album:4KqorQ6C7yDXvqgfgGrnvm
2767,1lCuwXVtx72gZN0iT20TmO,We Can't Dance,album,3CkvROUTQ6nRi9yQOcsB50,Genesis,49.0,1991-11-11,spotify:album:1lCuwXVtx72gZN0iT20TmO
2768,03ZfzcyHfeWSuADL87VuTQ,Music For The People,album,4046bnFxFJdLEtG7F2qXaV,Marky Mark And The Funky Bunch,51.0,1991,spotify:album:03ZfzcyHfeWSuADL87VuTQ
2769,061uAXmheZOILmf2rr3tTn,Waking Up The Neighbours,album,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,59.0,1991-09-24,spotify:album:061uAXmheZOILmf2rr3tTn
2770,3x1CmNdXWU0DzpTZXFFRZu,Wish,album,7bu3H8JO7d0UbMoVzbo70s,The Cure,60.0,1992-04-21,spotify:album:3x1CmNdXWU0DzpTZXFFRZu
2771,5oukrASJpumQ9tUHxgK5Kj,As Ugly As It Gets: The Very Best Of,album,3XsgWn63EnA4wYZBjVyxjf,Ugly Kid Joe,45.0,1998-01-01,spotify:album:5oukrASJpumQ9tUHxgK5Kj
2772,6gHhunUztPgpyBmzeie6MH,Spellbound,album,4PpmBoqphQusNFsxuVKb6j,Paula Abdul,54.0,1992-06-29,spotify:album:6gHhunUztPgpyBmzeie6MH
2773,061uAXmheZOILmf2rr3tTn,Waking Up The Neighbours,album,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,59.0,1991-09-24,spotify:album:061uAXmheZOILmf2rr3tTn
2774,6GnA3E2EQqRwqhJfU7FFRx,The Madman's Return,album,2FrKQPjJe4pVMZOgm0ESOx,SNAP!,61.0,1992-01-01,spotify:album:6GnA3E2EQqRwqhJfU7FFRx
2775,0BeNwL2U8jk6pYMNP1sfQj,Greatest Hits,compilation,2rblp9fJo16ZPTcKDtlmKW,MC Hammer,48.0,1996-10-01,spotify:album:0BeNwL2U8jk6pYMNP1sfQj
2776,60rdfC2E2N1pbnBoDSbtcP,The Essential Kenny G,album,6I3M904Y9IwgDjrQ9pANiB,Kenny G,51.0,1986,spotify:album:60rdfC2E2N1pbnBoDSbtcP
2777,05zhmTMHkdBVqYF9zwJN9y,Back To The Hotel,album,7zgtJuRm0JcJpPQRjCgXT7,N2DEEP,42.0,1992-06-01,spotify:album:05zhmTMHkdBVqYF9zwJN9y
2778,2YulGKL24KwiyFJnksfPCi,Greatest Hits,album,73CmW7Heo8CxnYXydAs6qc,Kathy Troccoli,22.0,2003,spotify:album:2YulGKL24KwiyFJnksfPCi
2779,7pvs5NsPJh9PMrdxVgKDq6,Acoustic Medley 2012: Where Does Love Go When It Dies / Now / When Love and Hate Collide / Have You Ever Needed Someone So Bad / Two Steps Behind (Live) - Single,single,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,38.0,2013-09-04,spotify:album:7pvs5NsPJh9PMrdxVgKDq6
2780,1wgxJfFXbleiD2XmSCOZWP,Greatest Hits,compilation,0grdhNhiRLFBaFVyybqsj6,Richard Marx,53.0,1997-11-04,spotify:album:1wgxJfFXbleiD2XmSCOZWP
2781,5XUrP0lz9D0I8qkly4uvQy,Hold Your Fire,album,28pS8WVbFstY0o1SrqCf8I,Firehouse,51.0,1992-03-31,spotify:album:5XUrP0lz9D0I8qkly4uvQy
2782,2EwwOSHl7oOX1vyjQBx4Zc,Jade To The Max,album,7ypgj95aGInvJMJbMv78wB,Jade,54.0,1992-11-13,spotify:album:2EwwOSHl7oOX1vyjQBx4Zc
2783,7JnLsJWNUf50DGZ5JhBgbO,Cooleyhighharmony - Expanded Edition,album,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,50.0,2009-01-01,spotify:album:7JnLsJWNUf50DGZ5JhBgbO
2784,5Q3xLiKnY4ShDuQda7qfg2,What's The 411?,album,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,58.0,1992-01-01,spotify:album:5Q3xLiKnY4ShDuQda7qfg2
2785,4MC0ZjNtVP1nDD5lsLxFjc,Songs Collection,album,6dYrdRlNZSKaVxYg5IrvCH,The KLF,32.0,1992-08-03,spotify:album:4MC0ZjNtVP1nDD5lsLxFjc
2786,17mrdLXkhmlY36jRm9cUbw,C.M.B.,album,1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,52.0,1991-07-23,spotify:album:17mrdLXkhmlY36jRm9cUbw
2787,19lVMS3ZOoJi5CdRKvoOiP,Ooooooohhh... On The TLC Tip,album,0TImkz4nPqjegtVSMZnMRq,TLC,52.0,1992-02-25,spotify:album:19lVMS3ZOoJi5CdRKvoOiP
2788,17mrdLXkhmlY36jRm9cUbw,C.M.B.,album,1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,52.0,1991-07-23,spotify:album:17mrdLXkhmlY36jRm9cUbw
2789,7wSNRFFyUCDeSoVVuKYUYH,Duophonic,album,5rIhaCHkbFVvLJpKHWwOJD,Charles & Eddie,42.0,1992,spotify:album:7wSNRFFyUCDeSoVVuKYUYH
2790,6YbWlg2x8aIHASDTunWF8H,Heart In Motion,album,72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,47.0,1991,spotify:album:6YbWlg2x8aIHASDTunWF8H
2791,1wgxJfFXbleiD2XmSCOZWP,Greatest Hits,compilation,0grdhNhiRLFBaFVyybqsj6,Richard Marx,53.0,1997-11-04,spotify:album:1wgxJfFXbleiD2XmSCOZWP
2792,7d2qNq4zap02SoWdvr0caA,Funky Divas,album,5fikk4h5qbEebqK2Fc6e48,En Vogue,55.0,1992-03-24,spotify:album:7d2qNq4zap02SoWdvr0caA
2793,4IuPGE5gqsg1iTHhR3QfCF,Keep It Comin',album,2r09Inibex3C4ZNTUVSG3m,Keith Sweat,42.0,1991,spotify:album:4IuPGE5gqsg1iTHhR3QfCF
2794,6CrjpyjlfjK95oHF6dvEnQ,Lean Into It [Expanded],album,5OfhOoKunSnuubxxRML8J3,Mr. Big,64.0,1991-03-26,spotify:album:6CrjpyjlfjK95oHF6dvEnQ
2795,6YbWlg2x8aIHASDTunWF8H,Heart In Motion,album,72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,47.0,1991,spotify:album:6YbWlg2x8aIHASDTunWF8H
2796,7BPddGH0q5GDArin4zOCgn,20th Century Masters: The Millennium Collection: Best of CeCe Peniston,album,5UoVLCWzOKMIJ9iioof9OD,CeCe Peniston,37.0,2001-01-01,spotify:album:7BPddGH0q5GDArin4zOCgn
2797,3BO4hNrSnspOVwlloqedRc,Mirror Ball - Live & More,album,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,51.0,2011-06-07,spotify:album:3BO4hNrSnspOVwlloqedRc
2798,5L6ETkYF4PeD1pSrAGKuNf,Dead Serious,album,0auu2itHTxEdAMRHvx7CyG,Das EFX,49.0,1992-04-07,spotify:album:5L6ETkYF4PeD1pSrAGKuNf
2799,6blrkOZ0VmkhYPjfoD7eqf,Luck Of The Draw,album,4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,59.0,1991,spotify:album:6blrkOZ0VmkhYPjfoD7eqf
2800,7JVJlkNNobS0GSoy4tCS96,The Bodyguard - Original Soundtrack Album,album,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74.0,1992-11-17,spotify:album:7JVJlkNNobS0GSoy4tCS96
2801,2SwChN4waQ1qbXXIWMGWrZ,Whoomp! (There It Is) (The Remixes),single,4lWO9o94dDtH4rb1W047YA,Viper,14.0,2010-04-02,spotify:album:2SwChN4waQ1qbXXIWMGWrZ
2802,0B0RuH2PSWoEkIvi75xY5d,Promises And Lies,album,69MEO1AADKg1IZrq2XLzo5,UB40,61.0,1993-07-16,spotify:album:0B0RuH2PSWoEkIvi75xY5d
2803,7qIuZgsMkRuh7rzi4qVcpg,Janet,album,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,64.0,1993-05-18,spotify:album:7qIuZgsMkRuh7rzi4qVcpg
2804,1ujRHjYVLKXK7do7CnahUQ,Lose Control,album,3wVllS5itPK6rpHwfvNce4,Silk,56.0,1992,spotify:album:1ujRHjYVLKXK7do7CnahUQ
2805,2BBrAtWY0c6dPio5b2JYFK,It's About Time,album,2NmK5FyrQ18HOPXq1UBzqa,SWV,65.0,1992-10-27,spotify:album:2BBrAtWY0c6dPio5b2JYFK
2806,1BSzAkEW5ZE2QsBScQgoAb,If I Ever Fall In Love,album,72y3ZI95ctkQC2O4mjBaU3,Shai,54.0,1992-01-01,spotify:album:1BSzAkEW5ZE2QsBScQgoAb
2807,2NKxb7pk04CuZab5udkGUl,Music Box,album,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,67.0,1993-08-04,spotify:album:2NKxb7pk04CuZab5udkGUl
2808,,,,,,,,
2809,6bNWz7bHK8M0xPfAPmFSRW,12 Inches Of Snow,album,3uZFBSsMiooimnprFL9jD1,Snow,57.0,1993,spotify:album:6bNWz7bHK8M0xPfAPmFSRW
2810,4q35JK0Se5l83VJMuU3SP5,An Instrumental Tribute To Dr. Dre,album,0LyfQWJT6nXafLPZqxe9Of,Various Artists,26.0,2007-01-01,spotify:album:4q35JK0Se5l83VJMuU3SP5
2811,1aVyRcDS6m2qIyiSgCj4ge,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,compilation,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,54.0,2003-10-07,spotify:album:1aVyRcDS6m2qIyiSgCj4ge
2812,2EwwOSHl7oOX1vyjQBx4Zc,Jade To The Max,album,7ypgj95aGInvJMJbMv78wB,Jade,54.0,1992-11-13,spotify:album:2EwwOSHl7oOX1vyjQBx4Zc
2813,,,,,,,,
2814,0CQcwTXgmXtXpMcORejZSM,Uptown MTV Unplugged,album,0LyfQWJT6nXafLPZqxe9Of,Various Artists,35.0,1993-01-01,spotify:album:0CQcwTXgmXtXpMcORejZSM
2815,,,,,,,,
2816,2xpjgSvZVYjzdlWxeAJFy8,Show Me Love,album,2WvLeseDGPX1slhmxI59G3,Robin S,57.0,1993-06-15,spotify:album:2xpjgSvZVYjzdlWxeAJFy8
2817,,,,,,,,
2818,7qIuZgsMkRuh7rzi4qVcpg,Janet,album,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,64.0,1993-05-18,spotify:album:7qIuZgsMkRuh7rzi4qVcpg
2819,2BBrAtWY0c6dPio5b2JYFK,It's About Time,album,2NmK5FyrQ18HOPXq1UBzqa,SWV,65.0,1992-10-27,spotify:album:2BBrAtWY0c6dPio5b2JYFK
2820,17zrIQKituLxyNrpFbxYxp,Beverly Hills 90210-The Soundtrack,album,08aXFzrCntGc5k23P6SVjX,Beverly Hills 90210,35.0,1992-03-31,spotify:album:17zrIQKituLxyNrpFbxYxp
2821,3EFhsxrJoH3yE3r8bHheE6,Grave Dancers Union,album,02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,62.0,1992-01-01,spotify:album:3EFhsxrJoH3yE3r8bHheE6
2822,4O0YlGNpMCAPXsWOiivJJd,Exposé,album,5nPz5R1FDPTMI3Dw4JnTGb,Exposé,48.0,1992,spotify:album:4O0YlGNpMCAPXsWOiivJJd
2823,5XDh8Jxgk8wMhmglCwOaVl,The Nine Yards,album,6G62DWLrirhPFrzRQGQrHF,Paperboy,39.0,1993,spotify:album:5XDh8Jxgk8wMhmglCwOaVl
2824,6GnA3E2EQqRwqhJfU7FFRx,The Madman's Return,album,2FrKQPjJe4pVMZOgm0ESOx,SNAP!,61.0,1992-01-01,spotify:album:6GnA3E2EQqRwqhJfU7FFRx
2825,4HPnwQJAEvTY910q4RNeOu,River Of Dreams,album,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,58.0,1993-08-06,spotify:album:4HPnwQJAEvTY910q4RNeOu
2826,7hPq9fDWwXPo1tT0oi3XcM,Finest,album,1A92IAcd7A6npCA33oGM5i,The Proclaimers,70.0,2003-09-01,spotify:album:7hPq9fDWwXPo1tT0oi3XcM
2827,2TWdmpnFNCMlZDQROleupK,Pocket Full Of Kryptonite,album,2PSiyldxmJze7xiqbz658m,Spin Doctors,67.0,1991-08-27,spotify:album:2TWdmpnFNCMlZDQROleupK
2828,2BBrAtWY0c6dPio5b2JYFK,It's About Time,album,2NmK5FyrQ18HOPXq1UBzqa,SWV,65.0,1992-10-27,spotify:album:2BBrAtWY0c6dPio5b2JYFK
2829,7JVJlkNNobS0GSoy4tCS96,The Bodyguard - Original Soundtrack Album,album,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74.0,1992-11-17,spotify:album:7JVJlkNNobS0GSoy4tCS96
2830,4QrhfVaznhrAPlM5xCKBPh,"3 Years, 5 Months And 2 Days In The Life Of...",album,5Va9LuEmaZxnbk1gMnjMD7,Arrested Development,50.0,1992-03-24,spotify:album:4QrhfVaznhrAPlM5xCKBPh
2831,3jBeiXLyZM4kxbHLEJwtYt,Vagabond Heart [Expanded Edition],album,2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,55.0,1991,spotify:album:3jBeiXLyZM4kxbHLEJwtYt
2832,17zrIQKituLxyNrpFbxYxp,Beverly Hills 90210-The Soundtrack,album,08aXFzrCntGc5k23P6SVjX,Beverly Hills 90210,35.0,1992-03-31,spotify:album:17zrIQKituLxyNrpFbxYxp
2833,0PqCkTvKFJxzr9uujq7a3T,Duran Duran [The Wedding Album],album,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,67.0,1993-02-15,spotify:album:0PqCkTvKFJxzr9uujq7a3T
2834,55Blx1F1hOYdda222r7jyV,Sons Of Soul,album,7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,46.0,1993-01-01,spotify:album:55Blx1F1hOYdda222r7jyV
2835,2frbTcZJoMRuAbeXpuOx0Z,Bat Out Of Hell II: Back Into Hell (Deluxe Edition),album,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,52.0,1993,spotify:album:2frbTcZJoMRuAbeXpuOx0Z
2836,5lUgtggG1KroP0qHkpxQ4K,Bacdafucup,album,10Khz9BDdDT2mzm3330Cvu,Onyx,47.0,1993-03-30,spotify:album:5lUgtggG1KroP0qHkpxQ4K
2837,2F0FafPwG22GtOP4BXkjOi,The Bliss Album...?,album,5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn,43.0,1993-03-23,spotify:album:2F0FafPwG22GtOP4BXkjOi
2838,7JVJlkNNobS0GSoy4tCS96,The Bodyguard - Original Soundtrack Album,album,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74.0,1992-11-17,spotify:album:7JVJlkNNobS0GSoy4tCS96
2839,1BSzAkEW5ZE2QsBScQgoAb,If I Ever Fall In Love,album,72y3ZI95ctkQC2O4mjBaU3,Shai,54.0,1992-01-01,spotify:album:1BSzAkEW5ZE2QsBScQgoAb
2840,0PqCkTvKFJxzr9uujq7a3T,Duran Duran [The Wedding Album],album,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,67.0,1993-02-15,spotify:album:0PqCkTvKFJxzr9uujq7a3T
2841,3iJdv48OcB5XNYjNhBllAK,Love Songs,album,1zuJe6b1roixEKMOtyrEak,Tina Turner,57.0,2014-02-03,spotify:album:3iJdv48OcB5XNYjNhBllAK
2842,2F0FafPwG22GtOP4BXkjOi,The Bliss Album...?,album,5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn,43.0,1993-03-23,spotify:album:2F0FafPwG22GtOP4BXkjOi
2843,4dVtwOgwqdOKYPtz55RDQz,Quad City Knock,album,3vjd6YHdWCqO3MWaYbxDf0,95 South,24.0,1996,spotify:album:4dVtwOgwqdOKYPtz55RDQz
2844,4OEP9VlZWOCt1QcOzX0oXF,19 Naughty III,album,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,59.0,1993-02-23,spotify:album:4OEP9VlZWOCt1QcOzX0oXF
2845,73ojqvZakvdkBxSg9pyPqz,Toni Braxton,album,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,57.0,1993-07-13,spotify:album:73ojqvZakvdkBxSg9pyPqz
2846,0oX4SealMgNXrvRDhqqOKg,Dangerous,album,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,72.0,1991-11-13,spotify:album:0oX4SealMgNXrvRDhqqOKg
2847,1BSzAkEW5ZE2QsBScQgoAb,If I Ever Fall In Love,album,72y3ZI95ctkQC2O4mjBaU3,Shai,54.0,1992-01-01,spotify:album:1BSzAkEW5ZE2QsBScQgoAb
2848,4rG9nn1skY9toSj1SjOFVf,Bobby,album,62sPt3fswraiEPnKQpAbdE,Bobby Brown,44.0,1992-01-01,spotify:album:4rG9nn1skY9toSj1SjOFVf
2849,2P8M5eo4zWFD0JJtH4D0iA,"Bigger, Better, Faster, More !",album,0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,65.0,1992-01-01,spotify:album:2P8M5eo4zWFD0JJtH4D0iA
2850,5UwIyIyFzkM7wKeGtRJPgB,The Sign (US Album) [Remastered],album,5ksRONqssB7BR161NTtJAm,Ace of Base,67.0,1993,spotify:album:5UwIyIyFzkM7wKeGtRJPgB
2851,03JxJZCOK54jmkrhlDczlA,[Love Symbol],album,5a2EaR3hamoenG9rDuVn8j,Prince,52.0,1992-10-13,spotify:album:03JxJZCOK54jmkrhlDczlA
2852,,,,,,,,
2853,2LftuOQxTIDRfHYOGaCJJG,Brian McKnight,album,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,46.0,1992-06-23,spotify:album:2LftuOQxTIDRfHYOGaCJJG
2854,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,compilation,0LyfQWJT6nXafLPZqxe9Of,Various Artists,74.0,1999-10-08,spotify:album:4he7R24eqd1EbF9kegiAK8
2855,7FK1855C3n1Q0RKbmvl7ll,Strictly 4 My N.I.G.G.A.Z...,album,1ZwdS5xdxEREPySFridCfh,2Pac,60.0,1993-02-16,spotify:album:7FK1855C3n1Q0RKbmvl7ll
2856,2FbviTPUjgJJUxsGM1sGDq,Keep The Faith,album,58lV9VcRSjABbAbfWS6skp,Bon Jovi,54.0,1992-11-03,spotify:album:2FbviTPUjgJJUxsGM1sGDq
2857,5Q3xLiKnY4ShDuQda7qfg2,What's The 411?,album,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,58.0,1992-01-01,spotify:album:5Q3xLiKnY4ShDuQda7qfg2
2858,6u3Iystbl5WugW4181FFFg,Greatest Hits,album,08fM8wx6uuEwagFsUvQp35,Portrait,34.0,2000-03-16,spotify:album:6u3Iystbl5WugW4181FFFg
2859,1tuM8yBePaekEruGsH2J79,Get A Grip,album,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,63.0,1993-01-01,spotify:album:1tuM8yBePaekEruGsH2J79
2860,0lQjdBr2n0WQg5sjGzLVfR,America's Least Wanted,album,3XsgWn63EnA4wYZBjVyxjf,Ugly Kid Joe,49.0,1992-01-01,spotify:album:0lQjdBr2n0WQg5sjGzLVfR
2861,19lVMS3ZOoJi5CdRKvoOiP,Ooooooohhh... On The TLC Tip,album,0TImkz4nPqjegtVSMZnMRq,TLC,52.0,1992-02-25,spotify:album:19lVMS3ZOoJi5CdRKvoOiP
2862,58UVlAF336Gl8lSabnvwMV,The Skills Dat Pay Da Bills,album,5NtJpNZgRqBvRCq6OE08ZU,Positive K,37.0,1992-01-01,spotify:album:58UVlAF336Gl8lSabnvwMV
2863,01FqJwpa24Vfb8DI6sZI6B,Pronounced Jah-Nay,album,6cjSmkVvMvyE6tCAo1M9Is,Zhané,52.0,1994-01-01,spotify:album:01FqJwpa24Vfb8DI6sZI6B
2864,02lktkm4J7K7N8T63Gm7KX,Black Sunday,album,4P0dddbxPil35MNN9G2MEX,Cypress Hill,68.0,1993-07-20,spotify:album:02lktkm4J7K7N8T63Gm7KX
2865,1a2NoE9makqEWb1uUogxFQ,Erotica (PA Version),album,6tbjWDEIzxoDsBA1FuhfPW,Madonna,50.0,1992-10-20,spotify:album:1a2NoE9makqEWb1uUogxFQ
2866,1a2NoE9makqEWb1uUogxFQ,Erotica (PA Version),album,6tbjWDEIzxoDsBA1FuhfPW,Madonna,50.0,1992-10-20,spotify:album:1a2NoE9makqEWb1uUogxFQ
2867,3MU1Obzt6jcsNbyqwRKfHN,Try My Love,album,1eAsLHhN9eQnxU446lhCkR,Jeremy Jordan,28.0,1993,spotify:album:3MU1Obzt6jcsNbyqwRKfHN
2868,0zLd8jpRt4m6FWCu81Fb9n,Blazzin' Fire,album,5os0Ltvz8Q8BvXOPOd1frx,Inner Circle,64.0,2010-12-14,spotify:album:0zLd8jpRt4m6FWCu81Fb9n
2869,0SY7lk9XHlnTP56d3bt2E5,Boy Krazy,album,58159d1MKZgkeXFPlB7nWz,Boy Krazy,17.0,1993,spotify:album:0SY7lk9XHlnTP56d3bt2E5
2870,1duV6ATgfQWMvjNyfHmxZL,Jon Secada,album,10n1KB2sjTrGdyuC83y8jW,Jon Secada,59.0,1992,spotify:album:1duV6ATgfQWMvjNyfHmxZL
2871,1duV6ATgfQWMvjNyfHmxZL,Jon Secada,album,10n1KB2sjTrGdyuC83y8jW,Jon Secada,59.0,1992,spotify:album:1duV6ATgfQWMvjNyfHmxZL
2872,60rdfC2E2N1pbnBoDSbtcP,The Essential Kenny G,album,6I3M904Y9IwgDjrQ9pANiB,Kenny G,51.0,1986,spotify:album:60rdfC2E2N1pbnBoDSbtcP
2873,6ZANEjETQ9L9pjBuvOAhCQ,The Velvet Rope,album,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,64.0,1997-10-07,spotify:album:6ZANEjETQ9L9pjBuvOAhCQ
2874,2K0qBUFiKwjH9BFpw0xRDp,Code Red,album,1mG23iQeR29Ojhq89D5gbh,DJ Jazzy Jeff & The Fresh Prince,44.0,1993-10-11,spotify:album:2K0qBUFiKwjH9BFpw0xRDp
2875,4PC7zY5OzzLCSadCFB9OLv,Greatest Hits,album,0FcmRWJUfnCuwoXE1H2b0H,Restless Heart,51.0,1998-05-01,spotify:album:4PC7zY5OzzLCSadCFB9OLv
2876,0zLd8jpRt4m6FWCu81Fb9n,Blazzin' Fire,album,5os0Ltvz8Q8BvXOPOd1frx,Inner Circle,64.0,2010-12-14,spotify:album:0zLd8jpRt4m6FWCu81Fb9n
2877,71HM1CMYWeZzws8pyiEn46,The Predator,album,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,65.0,1992-11-17,spotify:album:71HM1CMYWeZzws8pyiEn46
2878,01ChjoiBlN7bBmsvrzuzlo,Love Is Not Sex,album,3El2sJgqTWkg1kkyHHAEu4,Captain Hollywood Project,50.0,1993-03-05,spotify:album:01ChjoiBlN7bBmsvrzuzlo
2879,1aF9JPXdMLYIBOSDbPYdBD,The Heights,album,3VvCoGaJ64OBTnhiqta7XL,The Heights,33.0,1992,spotify:album:1aF9JPXdMLYIBOSDbPYdBD
2880,5snUbps5KleLIP0cVI72lP,Reachin' (A New Refutation Of Time And Space),album,0gqIrDRL7CEPBWMmkuZPdQ,Digable Planets,57.0,1993-09-27,spotify:album:5snUbps5KleLIP0cVI72lP
2881,7nX5zpOHqDBSWBgd881XU5,The Album,album,0Suv0tRrNrUlRzAy8aXjma,Haddaway,58.0,2011-08-09,spotify:album:7nX5zpOHqDBSWBgd881XU5
2882,7g7nFMPWmFfk70ZvhTs0TT,Timeless (The Classics),album,6YHEMoNPbcheiWS2haGzkn,Michael Bolton,51.0,1992-08-31,spotify:album:7g7nFMPWmFfk70ZvhTs0TT
2883,7d2qNq4zap02SoWdvr0caA,Funky Divas,album,5fikk4h5qbEebqK2Fc6e48,En Vogue,55.0,1992-03-24,spotify:album:7d2qNq4zap02SoWdvr0caA
2884,6So3rjhjVaGXMfhwXY7IzN,Da Bomb,album,2zrZfs23sjuHDv4E6YRmNf,Kris Kross,36.0,1993-08-03,spotify:album:6So3rjhjVaGXMfhwXY7IzN
2885,,,,,,,,
2886,4Bi4yzmfOupSFm2gl2jeaQ,Ten Summoner's Tales,album,0Ty63ceoRnnJKVEYP0VQpk,Sting,56.0,1993-03-09,spotify:album:4Bi4yzmfOupSFm2gl2jeaQ
2887,,,,,,,,
2888,3z3WKWIzEwKJ2T0YoOIGy4,Indian Summer,album,7bKupnlF7XOfR1En3K8oAL,Go West,57.0,1992-11-14,spotify:album:3z3WKWIzEwKJ2T0YoOIGy4
2889,3fa5cl6Nplripk1h9z1SFv,Every Picture Tells A Story,album,2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,59.0,1971-01-01,spotify:album:3fa5cl6Nplripk1h9z1SFv
2890,2HyJKdwnnaM156kvcPDwr8,Rule The World: The Greatest Hits,album,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,37.0,2017-11-10,spotify:album:2HyJKdwnnaM156kvcPDwr8
2891,,,,,,,,
2892,,,,,,,,
2893,1tuM8yBePaekEruGsH2J79,Get A Grip,album,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,63.0,1993-01-01,spotify:album:1tuM8yBePaekEruGsH2J79
2894,4lTXWu1mQo8m8BKwU8Rp6f,Outside Looking In: The Best Of The Gin Blossoms,album,6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,57.0,1999-01-01,spotify:album:4lTXWu1mQo8m8BKwU8Rp6f
2895,4Bi4yzmfOupSFm2gl2jeaQ,Ten Summoner's Tales,album,0Ty63ceoRnnJKVEYP0VQpk,Sting,56.0,1993-03-09,spotify:album:4Bi4yzmfOupSFm2gl2jeaQ
2896,1yoA6HcbdX23c4k0MXNq5g,Tony! Toni! Tone'! Greatest Hits,album,7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,55.0,1997-01-01,spotify:album:1yoA6HcbdX23c4k0MXNq5g
2897,2EwwOSHl7oOX1vyjQBx4Zc,Jade To The Max,album,7ypgj95aGInvJMJbMv78wB,Jade,54.0,1992-11-13,spotify:album:2EwwOSHl7oOX1vyjQBx4Zc
2898,1wSk4NvNUF3BB9jju2S6Qk,Greatest Hits,album,32lVGr0fSRGT6okLKHiP68,Taylor Dayne,53.0,1995-11-06,spotify:album:1wSk4NvNUF3BB9jju2S6Qk
2899,3BO4hNrSnspOVwlloqedRc,Mirror Ball - Live & More,album,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,51.0,2011-06-07,spotify:album:3BO4hNrSnspOVwlloqedRc
2900,5UwIyIyFzkM7wKeGtRJPgB,The Sign (US Album) [Remastered],album,5ksRONqssB7BR161NTtJAm,Ace of Base,67.0,1993,spotify:album:5UwIyIyFzkM7wKeGtRJPgB
2901,,,,,,,,
2902,1IWhZEOwEoXbOB4a40XaR3,II,album,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,61.0,1994-01-01,spotify:album:1IWhZEOwEoXbOB4a40XaR3
