artist_id,artist_name,followers,popularity
26bcq2nyj5GB7uRr558iQg,Survivor,182386.0,71.0
09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,34094.0,53.0
5nPz5R1FDPTMI3Dw4JnTGb,Exposé,36936.0,50.0
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,1566699.0,83.0
7CnmC3gRgLev4I609BrSxj,Lou Gramm,10752.0,43.0
7ohlPA8dRBtCf92zaZCaaB,Crowded House,164457.0,69.0
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,620946.0,77.0
0bByarMN8ryEFQsRo6iCUN,Glenn Medeiros,8521.0,51.0
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,1272939.0,79.0
6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,227334.0,63.0
34jw2BbxjoYalTp8cJFCPv,Heart,400870.0,70.0
6UpHyjBIGRSHpna0GQ68bH,Bruce Willis,6288.0,34.0
3AHq6rutf72JF0ul8GB6G2,The Jets,33021.0,47.0
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,378949.0,69.0
37VhgKcbq9YOse66sppnyz,The Pretenders,14792.0,40.0
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,205178.0,68.0
4nsuck0htFQjVl6OCKVzRb,Breakfast Club,1848.0,35.0
3gMaNLQm7D9MornNILzdSl,Lionel Richie,523528.0,73.0
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,159524.0,73.0
3cniTumSiUysiPWXapGx1i,Cutting Crew,47801.0,63.0
03r4iKL2g2442PT9n2UKsx,Beastie Boys,806837.0,73.0
0FDW3axHactZo8HU0OnNVy,Pseudo Echo,6652.0,41.0
6h29EZDlc2NTvmCUe4yoXV,Ready For The World,72042.0,48.0
19ra5tSw0tWufvUp8GotLo,George Michael,617158.0,79.0
1eClJfHLoDI4rZe5HxzBFv,INXS,351724.0,71.0
7FIoB5PHdrMZVC3q2HE5MS,George Harrison,414974.0,73.0
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,159218.0,68.0
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4352895.0,84.0
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,1663589.0,79.0
7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,95722.0,66.0
3CoW2DhcuWKs93YEjEY5Eq,Tiffany Evans,54880.0,55.0
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,164826.0,66.0
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,136106.0,65.0
19ra5tSw0tWufvUp8GotLo,George Michael,617158.0,79.0
1JpHKf8Ztyd8HXU8p6m9cc,Terence Trent D'Arby,92512.0,60.0
2Gop8SbSVt5SaJzuaRFa7D,Gloria Estefan And Miami Sound Machine,6353.0,37.0
1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,232664.0,67.0
5IDs1CK15HegSAhGEbSYXo,Billy Ocean,129822.0,66.0
5nPz5R1FDPTMI3Dw4JnTGb,Exposé,36936.0,50.0
3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,546441.0,69.0
6mRev5KzKOgQcZjWanwBdd,The Escape Club,1845.0,36.0
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,787633.0,71.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,4067760.0,87.0
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson,65420.0,54.0
530Sdm7eqqzWBdDmILMgnu,Robert Palmer,115741.0,61.0
0grdhNhiRLFBaFVyybqsj6,Richard Marx,143358.0,65.0
2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,37513.0,62.0
6zpPKMhpOoG646kJgZ7RKf,Johnny Hates Jazz,26945.0,55.0
19ra5tSw0tWufvUp8GotLo,George Michael,617158.0,79.0
0ym94xKp2PIOJtTZKpxbAa,Samantha Fox,39676.0,50.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,963174.0,79.0
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,787633.0,71.0
0grdhNhiRLFBaFVyybqsj6,Richard Marx,143358.0,65.0
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson,65420.0,54.0
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,1663589.0,79.0
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2691849.0,80.0
51l0uqRxGaczYr4271pVIC,The Bangles,167049.0,69.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,4067760.0,87.0
2FjkZT851ez950cyPjeYid,Bobby McFerrin,66521.0,61.0
2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,37513.0,62.0
69MEO1AADKg1IZrq2XLzo5,UB40,589053.0,73.0
,,,
58lV9VcRSjABbAbfWS6skp,Bon Jovi,2110632.0,81.0
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,883077.0,76.0
3PhoLpVuITZKcymswpck5b,Elton John,1170698.0,81.0
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,159220.0,68.0
19ra5tSw0tWufvUp8GotLo,George Michael,617158.0,79.0
1eClJfHLoDI4rZe5HxzBFv,INXS,351724.0,71.0
0grdhNhiRLFBaFVyybqsj6,Richard Marx,143358.0,65.0
07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,129654.0,73.0
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,404271.0,70.0
,,,
3AHq6rutf72JF0ul8GB6G2,The Jets,33021.0,47.0
6bJUzb3mLEYCkTAp7eNJgO,Information Society,29982.0,47.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson,65421.0,54.0
71aKjsWKYqASAffyIQaocZ,Jody Watley,41728.0,47.0
51Blml2LZPmy7TTiAg47vQ,U2,2062544.0,84.0
7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,95722.0,66.0
1JpHKf8Ztyd8HXU8p6m9cc,Terence Trent D'Arby,92512.0,60.0
3GMoVpWJy4smKuxFuFTwXC,Roger,30456.0,64.0
702AvACMk5mieXIYlC2Gxx,Pebbles,42993.0,43.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,4067760.0,87.0
2Gop8SbSVt5SaJzuaRFa7D,Gloria Estefan And Miami Sound Machine,6353.0,37.0
702AvACMk5mieXIYlC2Gxx,Pebbles,42993.0,43.0
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,205178.0,68.0
1eClJfHLoDI4rZe5HxzBFv,INXS,351724.0,71.0
4Xe7UmOgczT2GMm5uK8Axu,Pretty Poison,2462.0,30.0
1mFX1QlezK1lNPKQJkhwWb,New Edition,318075.0,63.0
3AHq6rutf72JF0ul8GB6G2,The Jets,33021.0,47.0
5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,90895.0,63.0
1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,232664.0,67.0
3PhoLpVuITZKcymswpck5b,Elton John,1170698.0,81.0
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,352601.0,77.0
6IRouO5mvvfcyxtPDKMYFN,Foreigner,484608.0,73.0
2r09Inibex3C4ZNTUVSG3m,Keith Sweat,373012.0,64.0
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,111607.0,66.0
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,508186.0,74.0
3IUisqn0mluZR0LITs8Sqk,ICEHOUSE,37417.0,54.0
7CwJ4VEWs7HV7MWQt9cgyk,Bruce Hornsby and the Range,20096.0,29.0
62sPt3fswraiEPnKQpAbdE,Bobby Brown,182919.0,61.0
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,396011.0,70.0
,,,
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,1109289.0,76.0
0FFuvdY7fuiuTmHN9unYoz,Paul Carrack,30180.0,59.0
0Ty63ceoRnnJKVEYP0VQpk,Sting,684728.0,73.0
1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & The Blackhearts,50968.0,39.0
6IRouO5mvvfcyxtPDKMYFN,Foreigner,484608.0,73.0
1fvz0vd4P0LNMkAysF1ivk,Al B. Sure!,105441.0,51.0
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,136106.0,65.0
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,1663591.0,79.0
2Gop8SbSVt5SaJzuaRFa7D,Gloria Estefan And Miami Sound Machine,6353.0,37.0
19ra5tSw0tWufvUp8GotLo,George Michael,617158.0,79.0
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,209903.0,70.0
5Ne8hQEmy0eZu9hlE3j58B,Brenda K. Starr,4791.0,43.0
72OaDtakiy6yFqkt4TsiFt,Cher,388312.0,70.0
1eClJfHLoDI4rZe5HxzBFv,INXS,351724.0,71.0
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,136106.0,65.0
0KyCXNSa7ZMb5LydfKbLG3,David Lee Roth,100049.0,53.0
1fBCIkoPOPCDLUxGuWNvyo,Poison,531965.0,67.0
3nLYJvqbEzs5kg2TlprxIG,White Lion,122274.0,56.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,129654.0,73.0
62sPt3fswraiEPnKQpAbdE,Bobby Brown,182919.0,61.0
1fBCIkoPOPCDLUxGuWNvyo,Poison,531965.0,67.0
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,123502.0,59.0
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,123502.0,59.0
13y0kncDD4J9wxCyfKr10W,Bette Midler,111616.0,59.0
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,52438.0,54.0
63I04Kj1gXC1LLSVcrOzLN,Will To Power,6313.0,43.0
46CH1Gp8l8QVly8bpG9JFG,Anita Baker,220845.0,60.0
0grdhNhiRLFBaFVyybqsj6,Richard Marx,143358.0,65.0
02Xpf8IlAGeelWAQZP33kQ,Boy Meets Girl,5465.0,48.0
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson,65422.0,54.0
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,161846.0,69.0
7HLvzuM9p11k9lUQfSM4Rq,Warrant,195362.0,63.0
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,52438.0,54.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,379933.0,73.0
20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,95635.0,62.0
62sPt3fswraiEPnKQpAbdE,Bobby Brown,182919.0,61.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,963174.0,79.0
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,52438.0,54.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,379933.0,73.0
58lV9VcRSjABbAbfWS6skp,Bon Jovi,2110635.0,81.0
1fa0cOhromAZdq2xRA4vv8,Simply Red,359637.0,72.0
6tbjWDEIzxoDsBA1FuhfPW,Madonna,1706557.0,79.0
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,175962.0,60.0
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,164826.0,66.0
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,52438.0,54.0
40enFxfEXXsEXKOt1vgx0k,Martika,27519.0,52.0
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,123502.0,59.0
2yTUYhIf8fxptTIy3KLuJD,Mike & The Mechanics,79129.0,62.0
51l0uqRxGaczYr4271pVIC,The Bangles,167049.0,69.0
5Y8EphH8Vdqu5SLj6K5vjj,Tone-Loc,38661.0,51.0
5fhMbh4PVSLSODF2fhWwqt,Bad English,33972.0,51.0
72OaDtakiy6yFqkt4TsiFt,Cher,388312.0,70.0
3JxCEqL9zjKnDJgUhRuRJD,Neneh Cherry,34358.0,60.0
5jllns7VtBfhF3AyjvZP8d,Sheriff,2033.0,35.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
58lV9VcRSjABbAbfWS6skp,Bon Jovi,2110635.0,81.0
20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,95635.0,62.0
5dcOK4stT4JDkP6Dqhbz5s,Sheena Easton,58056.0,51.0
5n30a5V4ftXNMHCHChmK2h,Young MC,29761.0,57.0
6ZPbX2Lxd40e2UVkXpyxvI,Great White,138353.0,57.0
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,1550902.0,82.0
1Wb1iP9BzMJyjm5nXtBUFP,Michael Damian,548.0,22.0
71aKjsWKYqASAffyIQaocZ,Jody Watley,41728.0,47.0
3gdbcIdNypBsYNu3iiCjtN,The B-52's,156067.0,64.0
62sPt3fswraiEPnKQpAbdE,Bobby Brown,182919.0,61.0
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,175962.0,60.0
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,579070.0,77.0
09mvgMBvJkxarNIDGdwPWg,Love and Rockets,35585.0,47.0
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,175962.0,60.0
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,787634.0,71.0
0grdhNhiRLFBaFVyybqsj6,Richard Marx,143358.0,65.0
6tbjWDEIzxoDsBA1FuhfPW,Madonna,1706557.0,79.0
7BjXGqrW02WB9cnLKKzwrK,Dino Merlin,14096.0,51.0
5ZEAzHE2TzAwUcOj6jMIgf,Donny Osmond,20838.0,63.0
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,468956.0,73.0
6tbjWDEIzxoDsBA1FuhfPW,Madonna,1706557.0,79.0
3nLYJvqbEzs5kg2TlprxIG,White Lion,122274.0,56.0
4opTS86dN9uO313J9CE8xg,Skid Row,435715.0,65.0
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,499515.0,73.0
3zXw2Eh96iTT51pytzHdZi,38 Special,161818.0,61.0
5lJBrQQ88JjskJmJeVKX4F,Karyn White,58817.0,47.0
5Y8EphH8Vdqu5SLj6K5vjj,Tone-Loc,38661.0,51.0
51l0uqRxGaczYr4271pVIC,The Bangles,167049.0,69.0
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,111607.0,66.0
7bu3H8JO7d0UbMoVzbo70s,The Cure,1209564.0,77.0
5lJBrQQ88JjskJmJeVKX4F,Karyn White,58817.0,47.0
3d2hJTVTwo08F9b0ZFQukJ,The Jeff Healey Band,44227.0,51.0
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4352895.0,84.0
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,111285.0,66.0
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,175962.0,60.0
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4352895.0,84.0
7dXeJ8kAqTqtvNWQNV3sdU,Surface,9961.0,44.0
4KWTAlx2RvbpseOGMEmROg,R.E.M.,872047.0,77.0
,,,
3CoW2DhcuWKs93YEjEY5Eq,Tiffany Evans,54880.0,55.0
,,,
62sPt3fswraiEPnKQpAbdE,Bobby Brown,182919.0,61.0
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2691850.0,80.0
58lV9VcRSjABbAbfWS6skp,Bon Jovi,2110636.0,81.0
3jOO5nZ2XPmc232rNjzqJy,When In Rome,18198.0,51.0
4awU3JRQXIYoxabdwO92AU,Edie Brickell & New Bohemians,27861.0,48.0
52EG5TL5MsQ2Dn4Z87rIJV,Boys Club,58.0,10.0
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4352895.0,84.0
0ym94xKp2PIOJtTZKpxbAa,Samantha Fox,39676.0,50.0
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,159220.0,68.0
75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,51483.0,56.0
3aVoqlJOYx31lH1gibGDt3,Babyface,302746.0,66.0
3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,588727.0,69.0
2eogQKWWoohI3BSnoG7E2U,Donna Summer,293964.0,67.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,4067760.0,87.0
7lF7ijiwzLAl63VslViL1u,Deon Estus,444.0,27.0
62sPt3fswraiEPnKQpAbdE,Bobby Brown,182919.0,61.0
3bPnZHwJqIfsZdVLiZbA0a,Safire,5275.0,31.0
5nPz5R1FDPTMI3Dw4JnTGb,Exposé,36936.0,50.0
,,,
5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,177830.0,68.0
2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul,41137.0,54.0
1yMYjh77WgOVafRkI50mim,Wilson Phillips,74559.0,56.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,379933.0,73.0
4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,171000.0,62.0
2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,190338.0,60.0
6tbjWDEIzxoDsBA1FuhfPW,Madonna,1706557.0,79.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971802.0,82.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,963174.0,79.0
5fikk4h5qbEebqK2Fc6e48,En Vogue,208124.0,62.0
7lzordPuZEXxwt9aoVZYmG,Billy Idol,302664.0,68.0
6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,252134.0,58.0
2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,190338.0,60.0
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,251092.0,69.0
,,,
,,,
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
34jw2BbxjoYalTp8cJFCPv,Heart,400870.0,70.0
3aTuTR5Nf6pVW3837q2ZL7,Maxi Priest,44991.0,53.0
6IYnSXO40Bh7Zdqhf6rQoj,Alannah Myles,27359.0,58.0
1yMYjh77WgOVafRkI50mim,Wilson Phillips,74559.0,56.0
,,,
2jS7I1u7BpgWT9ssG62Zr1,Lisa Stansfield,95324.0,61.0
03cwCzIWQ8BRmXjGPDAL04,Cab Calloway,32918.0,50.0
7oHzn7edwmrYClrPRINkbn,Johnny Gill,182629.0,57.0
,,,
0DSE3n3008wiKzfd8vNhWy,Sweet Sensation,11460.0,38.0
2FrKQPjJe4pVMZOgm0ESOx,SNAP!,49267.0,60.0
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,439790.0,73.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
5JBif5ahOKFFVuEpHhrp8Y,Jane Child,2197.0,35.0
66pXn4ZrPf6yzk5PHGkUZA,Seduction,6741.0,36.0
22i8GlNyvBRj7b93jmXWT7,Linear,2730.0,34.0
1fBCIkoPOPCDLUxGuWNvyo,Poison,531966.0,67.0
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,175962.0,60.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,379933.0,73.0
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,815827.0,79.0
5bTTx0CRvZj1kRJwUsWWYo,James Ingram,61774.0,59.0
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,579070.0,77.0
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
4TPWj56uIO4N5puju96P0J,Tommy Page,5964.0,36.0
3gdbcIdNypBsYNu3iiCjtN,The B-52's,156067.0,64.0
71aKjsWKYqASAffyIQaocZ,Jody Watley,41728.0,47.0
,,,
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,391913.0,68.0
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,103975.0,62.0
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,52438.0,54.0
2rblp9fJo16ZPTcKDtlmKW,MC Hammer,115296.0,62.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
2retT7MFwHDVTeGKDdybEx,K. Michelle,438158.0,65.0
19ra5tSw0tWufvUp8GotLo,George Michael,617158.0,79.0
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,251092.0,69.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,963174.0,79.0
4UPcJIhr5K5fPsm4itqT7E,After 7,104695.0,54.0
2rblp9fJo16ZPTcKDtlmKW,MC Hammer,115296.0,62.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,963174.0,79.0
7CnmC3gRgLev4I609BrSxj,Lou Gramm,10752.0,43.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,963174.0,79.0
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
4UPcJIhr5K5fPsm4itqT7E,After 7,104695.0,54.0
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2691851.0,80.0
7jocoSCuCtpCxCI6IbP8ye,Digital Underground,79987.0,59.0
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,64804.0,62.0
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,470760.0,78.0
702AvACMk5mieXIYlC2Gxx,Pebbles,42993.0,43.0
762310PdDnwsDxAQxzQkfX,Depeche Mode,1135425.0,77.0
0dgnITyIAN4NrmUVisvxHU,Tesla,174391.0,59.0
5fhMbh4PVSLSODF2fhWwqt,Bad English,33972.0,51.0
5huMtuPNUReK11RrCYwP0p,Tyler Collins,135.0,5.0
7bKupnlF7XOfR1En3K8oAL,Go West,33498.0,56.0
07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,129654.0,73.0
4opTS86dN9uO313J9CE8xg,Skid Row,435715.0,65.0
,,,
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,161846.0,69.0
6GbCJZrI318Ybm8mY36Of5,Faith No More,410654.0,67.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971805.0,82.0
72OaDtakiy6yFqkt4TsiFt,Cher,388312.0,70.0
3gdbcIdNypBsYNu3iiCjtN,The B-52's,156067.0,64.0
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,52438.0,54.0
7BjXGqrW02WB9cnLKKzwrK,Dino Merlin,14096.0,51.0
6tsRo8ErXzpHk3tQeH6GBW,Black Box,22267.0,52.0
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,815827.0,79.0
3aVoqlJOYx31lH1gibGDt3,Babyface,302746.0,66.0
6rqU9HQ57NYGBnBzbrY3a4,Paul Young,99002.0,63.0
,,,
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,123502.0,59.0
6D01mATo26VaiiCfZzpWAm,The Cover Girls,17468.0,41.0
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,251092.0,69.0
2r09Inibex3C4ZNTUVSG3m,Keith Sweat,373013.0,64.0
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,175962.0,60.0
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2691854.0,80.0
07XSN3sPlIlB2L2XNcTwJw,KISS,1461100.0,74.0
1EgGVV9cmmlLEsFlunjmvv,The Time,79311.0,47.0
22282KfMxDo2PMjnBc82I4,Biz Markie,66005.0,56.0
3M33n8CbYbLJDeAVobnKnS,Ame Lorain,22.0,0.0
,,,
4GzIiGnHYrOnq2LUiD6zdo,Jive Bunny and the Mastermixers,10883.0,43.0
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,1550905.0,82.0
37YcGi7z4aXgzWu4jGRe4H,Mellow Man Ace,2534.0,34.0
5axa2hbZnvT5TP2IFLXoit,Kyper,397.0,14.0
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,620946.0,77.0
1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,62057.0,55.0
4EmZVUTVxI1YiZ124ZfFmI,CC Music Factory,802.0,21.0
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,123502.0,59.0
5gqcLXiJcBVEduXVle7JN1,Timmy T,4917.0,36.0
39oSLGo3HkaeYXzUEGgAGQ,EMF,15633.0,51.0
6w7j5wQ5AI5OQYlcM15s2L,Extreme,111068.0,66.0
4ihhGdCyJdAMuo6TLporGI,Jay Hifive,100.0,18.0
7dXeJ8kAqTqtvNWQNV3sdU,Surface,9961.0,44.0
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,61648.0,59.0
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,697268.0,72.0
6V7pNWhlJpD0s0bMdB1PU9,Stevie B,41584.0,52.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971805.0,82.0
7ihLzUpuNecU5VBkvOUDNq,Damn Yankees,68234.0,51.0
13y0kncDD4J9wxCyfKr10W,Bette Midler,111616.0,59.0
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,1663591.0,79.0
0roeI3yPusDWwWRzAqTopw,Jesus Jones,10989.0,44.0
1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,62057.0,55.0
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,571792.0,72.0
,,,
6tbjWDEIzxoDsBA1FuhfPW,Madonna,1706557.0,79.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971805.0,82.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,379933.0,73.0
5lJBrQQ88JjskJmJeVKX4F,Karyn White,58817.0,47.0
1eOD8TGo5Ek80Gv7VIqFij,Tara Kemp,443.0,20.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971805.0,82.0
1yMYjh77WgOVafRkI50mim,Wilson Phillips,74559.0,56.0
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,61648.0,59.0
6MLDcHrNh4OqxDZAjMt5pt,Ralph Tresvant,70272.0,64.0
2zVsfeSyFbCey7rq7PasHp,Cathy Dennis,5977.0,36.0
0gcMPgunYh4rX1UOdvZKBn,Londonbeat,6354.0,49.0
1LNp9f3zGm09xHq2CocjC8,Natural Selection,93.0,14.0
4KWTAlx2RvbpseOGMEmROg,R.E.M.,872047.0,77.0
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,161846.0,69.0
4EmZVUTVxI1YiZ124ZfFmI,CC Music Factory,802.0,21.0
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,786848.0,72.0
4S9EykWXhStSc15wEx8QFK,Céline Dion,922722.0,78.0
1mG23iQeR29Ojhq89D5gbh,DJ Jazzy Jeff & The Fresh Prince,79622.0,63.0
27T030eWyCQRmDyuvr1kxY,Scorpions,1028394.0,75.0
,,,
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,123502.0,59.0
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,1663591.0,79.0
28pS8WVbFstY0o1SrqCf8I,Firehouse,109796.0,57.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,379933.0,73.0
2SwRWWKpFqktihz7o2rfYX,Tracie Spencer,22312.0,37.0
6w7j5wQ5AI5OQYlcM15s2L,Extreme,111068.0,66.0
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,391913.0,68.0
1yMYjh77WgOVafRkI50mim,Wilson Phillips,74559.0,56.0
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,251092.0,69.0
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,579070.0,77.0
4EmZVUTVxI1YiZ124ZfFmI,CC Music Factory,802.0,21.0
5t06MTkDD3yr5LVs3YFLQC,Divinyls,22464.0,51.0
,,,
454VBUMshEg0sxzoWKTYbT,Another Bad Creation,11351.0,33.0
4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,153181.0,61.0
