"""fast car""",1988.0,0.313,0.711,296800.0,0.292,"""2M9ro2krNb7nr7HSprkEgo""",0.0,4.0,0.131,-15.523,0.0,0.037,103.951,4.0,0.192
"""electric blue""",1988.0,0.0626,0.692,263680.0,0.905,"""5aWvinQcbc1W1WdP0GQ6J1""",2.09e-06,10.0,0.102,-4.763,1.0,0.0353,109.705,4.0,0.653
"""the valley road""",1988.0,,,,,,,,,,,,,,
"""dont be cruel""",1988.0,0.000127,0.781,408307.0,0.731,"""5KG4OVGxSrFmNHGZBezJJn""",3.06e-05,6.0,0.235,-12.277,1.0,0.0565,102.398,4.0,0.722
"""always on my mind""",1988.0,0.00366,0.533,237653.0,0.889,"""2SWn864dJI5RNyrp3F4Kp1""",0.0593,7.0,0.338,-4.566,1.0,0.0362,124.768,4.0,0.579
"""piano in the dark""",1988.0,,,,,,,,,,,,,,
"""when its love""",1988.0,0.0494,0.563,337907.0,0.623,"""7gG1RvwQRrofiL3tvq8pBI""",0.000159,2.0,0.184,-12.327,1.0,0.0252,99.34,4.0,0.382
"""dont shed a tear""",1988.0,,,,,,,,,,,,,,
"""well be together""",1988.0,0.127,0.846,231000.0,0.689,"""22FshJbV8R7yYuPwYyZwM6""",0.0,0.0,0.0644,-9.812,1.0,0.0444,116.439,4.0,0.939
"""i hate myself for loving you""",1988.0,,,,,,,,,,,,,,
"""i dont want to live without you""",1988.0,0.436,0.431,237693.0,0.522,"""19aYH2zhbnTNx4plfenrIk""",1.91e-05,11.0,0.109,-8.625,1.0,0.0295,199.786,4.0,0.24
"""nite and day""",1988.0,0.029,0.655,238013.0,0.477,"""3r0Rhl5Zdo9YjACZNsaBvN""",0.000221,1.0,0.0518,-9.616,0.0,0.0421,92.097,4.0,0.649
"""dont you know what the night can do""",1988.0,0.132,0.556,269320.0,0.735,"""4zGkOYqVX78eobhf2hTls4""",8.38e-05,0.0,0.231,-6.454,1.0,0.0285,172.253,4.0,0.609
"""one moment in time""",1988.0,0.422,0.267,284640.0,0.571,"""3jaUZhLiZOcgoJiGGd3hFD""",0.0,0.0,0.122,-5.994,1.0,0.0333,155.886,4.0,0.303
"""cant stay away from you""",1988.0,0.426,0.59,238560.0,0.424,"""5GWNZJzAbZaYyagdkhhM3E""",5.92e-05,2.0,0.0606,-10.594,1.0,0.0379,155.773,4.0,0.564
"""kissing a fool""",1988.0,0.168,0.394,275333.0,0.274,"""4ZCaO5I6XdIHb0X2UwNDtZ""",8.55e-06,5.0,0.105,-14.314,1.0,0.031,116.801,3.0,0.162
"""cherry bomb""",1988.0,0.0433,0.753,287067.0,0.938,"""1NkoPsSffzDOir92bPzmML""",1.12e-06,7.0,0.0635,-3.267,1.0,0.0289,113.837,4.0,0.957
"""i still believe""",1988.0,0.279,0.546,229240.0,0.563,"""7D8LfO2ijOq9DnaVntnc3Q""",0.0,7.0,0.102,-8.778,1.0,0.0283,58.996,4.0,0.368
"""i found someone""",1988.0,0.59,0.54,224360.0,0.568,"""7cm9QkrwSWH0scegcO8XZ2""",0.0,2.0,0.152,-10.804,0.0,0.0269,102.904,4.0,0.446
"""never tear us apart""",1988.0,0.0518,0.665,185694.0,0.686,"""1qQSRy9DjrGh3jtsSCU6B1""",0.000176,0.0,0.174,-5.849,1.0,0.0268,96.848,3.0,0.269
"""valerie""",1988.0,0.593,0.722,246667.0,0.518,"""3nQuDlaVZApyrG6tdsETe0""",0.00453,9.0,0.0854,-10.78,1.0,0.0296,116.289,4.0,0.742
"""just like paradise""",1988.0,0.0219,0.611,243280.0,0.853,"""5ZY7Gug850kv4heJcWZGHM""",0.0,2.0,0.671,-4.983,1.0,0.034,135.558,4.0,0.384
"""nothin but a good time""",1988.0,0.0202,0.576,224867.0,0.974,"""2V8KvnD5LVeeDChMWEkSzC""",0.0,1.0,0.348,-2.785,1.0,0.0828,129.088,4.0,0.525
"""wait""",1988.0,0.00122,0.204,295427.0,0.794,"""2QfjV18pg4Ye7Vo4TsSobq""",0.0,2.0,0.148,-7.586,1.0,0.0618,149.346,4.0,0.205
"""prove your love""",1988.0,0.24,0.595,207907.0,0.973,"""62vSL37juqf5uPbN7SKyA2""",1.62e-05,2.0,0.389,-4.424,1.0,0.0397,118.946,4.0,0.84
"""look away""",1989.0,0.464,0.394,240653.0,0.557,"""5VpJrXw5GRP0tSFXAzrRM5""",0.0,9.0,0.112,-7.152,1.0,0.0324,172.912,4.0,0.188
"""my prerogative""",1989.0,0.0655,0.762,291560.0,0.625,"""0v9kGNjkKdQUdDoBIuiph4""",0.0,9.0,0.252,-10.481,1.0,0.0562,110.163,4.0,0.694
"""every rose has its thorn""",1989.0,0.16,0.533,260173.0,0.637,"""43GS3mtezoIFiuIZCLLiDY""",1.12e-05,6.0,0.369,-5.571,1.0,0.0323,140.167,4.0,0.289
"""straight up""",1989.0,0.267,0.769,250032.0,0.826,"""5xl5582IihbEZAnfj0xyso""",0.0177,7.0,0.0638,-8.252,1.0,0.0624,95.862,4.0,0.752
"""miss you much""",1989.0,0.0309,0.711,252333.0,0.975,"""4r5VaK6H1bq0cTGPMTN97Z""",0.000132,6.0,0.181,-7.903,0.0,0.0394,115.19,4.0,0.64
"""cold hearted""",1989.0,0.149,0.879,230853.0,0.679,"""6jrp8qBMJO6vhAeYVAsdk9""",0.00871,7.0,0.0787,-8.59,0.0,0.0421,122.38,4.0,0.72
"""wind beneath my wings""",1989.0,0.551,0.51,293853.0,0.458,"""4ErUhFToT1yX52MeHqH8OY""",0.0,10.0,0.0853,-7.566,1.0,0.0289,123.694,4.0,0.173
"""girl you know its true""",1989.0,0.00797,0.772,198573.0,0.822,"""0C7dYeCLF6ukChtW64UNge""",0.00148,10.0,0.457,-5.649,0.0,0.123,97.718,4.0,0.529
"""baby i love your wayfreebird medley""",1989.0,,,,,,,,,,,,,,
"""giving you the best that i got""",1989.0,0.765,0.637,233973.0,0.542,"""4FKHWhLF2dyjcoSnGlktw4""",0.0,9.0,0.302,-8.173,1.0,0.0356,105.322,4.0,0.394
"""right here waiting""",1989.0,0.8,0.395,264333.0,0.252,"""4LFwNJWoj74Yd71fIr1W8x""",0.0,0.0,0.101,-13.589,1.0,0.0301,177.679,4.0,0.125
"""waiting for a star to fall""",1989.0,0.0775,0.671,270507.0,0.86,"""5J6dMtMyhaNCBojLxpdbzb""",2.15e-06,3.0,0.159,-5.192,1.0,0.0264,116.465,4.0,0.563
"""lost in your eyes""",1989.0,0.46,0.482,213000.0,0.613,"""3Ef8B7QJE0dWnKeNJlRq0x""",0.000856,7.0,0.129,-7.462,1.0,0.0295,144.46,4.0,0.228
"""dont wanna lose you""",1989.0,0.498,0.463,249133.0,0.469,"""0AHePznQsgBpkBJEOd5Q07""",1.89e-06,5.0,0.149,-9.651,1.0,0.0274,164.391,4.0,0.439
"""heaven""",1989.0,0.115,0.462,236867.0,0.488,"""2dEgwtRjYl6TJkIwjRwn6z""",0.0,6.0,0.128,-11.143,1.0,0.0287,145.789,4.0,0.323
"""girl im gonna miss you""",1989.0,,,,,,,,,,,,,,
"""the look""",1989.0,0.0531,0.634,237320.0,0.838,"""0ZfM5XfJTtFPhOxAERRnNY""",8.34e-06,2.0,0.0522,-5.363,1.0,0.0413,95.011,4.0,0.535
"""she drives me crazy""",1989.0,0.193,0.799,215773.0,0.687,"""2BPfKiV9U0CR1dpUgeUwuH""",0.000188,2.0,0.0307,-5.682,1.0,0.0431,108.804,4.0,0.964
"""on our own""",1989.0,0.00362,0.665,294413.0,0.904,"""3ojDU1HhKEfdExIN6QsK8q""",0.0,2.0,0.0645,-6.23,1.0,0.0433,101.805,4.0,0.57
"""two hearts""",1989.0,0.297,0.568,204253.0,0.912,"""0vDSWxRlWN0LWsSQdGIPuE""",0.0497,7.0,0.0717,-3.25,1.0,0.0366,155.546,4.0,0.731
"""blame it on the rain""",1989.0,0.00328,0.758,248533.0,0.827,"""2dPpQv8sCPeEaA4oz7ZjQC""",0.000165,4.0,0.0951,-6.151,0.0,0.0774,97.515,4.0,0.508
"""listen to your heart""",1989.0,0.108,0.539,328093.0,0.583,"""78TnMTAFmWUWWCgNXR7D3K""",0.0,1.0,0.111,-4.935,0.0,0.0275,86.063,4.0,0.331
"""ill be there for you""",1989.0,0.0529,0.435,346587.0,0.733,"""07HqIg8BnB1lJElnw2ZiSR""",0.0,2.0,0.104,-5.39,1.0,0.0303,72.844,4.0,0.234
"""if you dont know me by now""",1989.0,0.492,0.638,204000.0,0.352,"""7DFawVSjI88xR9mjnWwURg""",0.0,10.0,0.105,-9.266,1.0,0.0268,94.173,3.0,0.199
"""like a prayer""",1989.0,0.264,0.624,342680.0,0.842,"""1z3ugFmUKoCzGsI6jdY4Ci""",2.11e-05,5.0,0.181,-5.285,1.0,0.0376,111.037,4.0,0.272
"""ill be loving you forever""",1989.0,0.282,0.598,263933.0,0.282,"""1cy5US2dffz6QGBAIzOGkq""",0.0,11.0,0.105,-17.227,1.0,0.0256,134.706,4.0,0.315
"""how can i fall""",1989.0,0.397,0.499,284360.0,0.417,"""62oGUBJQGPa3emMGMejBhm""",0.0,9.0,0.0622,-13.982,1.0,0.0286,132.195,4.0,0.506
"""baby dont forget my number""",1989.0,0.00714,0.836,249467.0,0.876,"""3ccqdzeTv7lCTtnJy78nIN""",0.00251,6.0,0.124,-5.294,0.0,0.0906,100.313,4.0,0.847
"""toy soldiers""",1989.0,0.416,0.522,287533.0,0.441,"""6YHpaawV0C88rwt2bQE6jV""",0.0,1.0,0.22,-11.703,0.0,0.028,130.133,4.0,0.192
"""forever your girl""",1989.0,0.185,0.701,299073.0,0.891,"""0lmS0Wofcv7B7uFYssSKta""",0.0454,2.0,0.076,-7.873,1.0,0.0446,119.966,4.0,0.733
"""the living years""",1989.0,0.649,0.522,324267.0,0.457,"""5KnTfINZimBcMmBOwKCe1n""",0.0,8.0,0.0903,-10.415,1.0,0.0311,97.866,4.0,0.266
"""eternal flame""",1989.0,0.525,0.526,238027.0,0.358,"""5MoDQWMDMaAGDEiWsJfeCi""",0.0,4.0,0.0942,-7.239,0.0,0.0243,78.988,3.0,0.383
"""wild thing""",1989.0,0.00054,0.949,263573.0,0.673,"""0gljI0CtjpdZK6ecidfxto""",1.03e-05,7.0,0.0576,-11.919,1.0,0.203,125.507,4.0,0.827
"""when i see you smile""",1989.0,0.42,0.495,257440.0,0.609,"""0tKjVEJlX3IZ5L1rEJc5hh""",0.0,7.0,0.187,-9.902,1.0,0.0339,135.671,4.0,0.324
"""if i could turn back time""",1989.0,0.244,0.654,239827.0,0.566,"""6mYrhCAGWzTdF8QnKuchXM""",0.0,11.0,0.123,-10.313,1.0,0.0268,108.293,4.0,0.516
"""buffalo stance""",1989.0,0.0113,0.708,342360.0,0.627,"""3XWgwgbWDI56mf1Wl3cLzb""",3.13e-05,1.0,0.338,-11.155,1.0,0.0614,107.248,4.0,0.773
"""when im with you""",1989.0,0.274,0.248,238040.0,0.324,"""3RJof5CojqlbgZ5adHw50O""",0.00946,9.0,0.113,-10.878,1.0,0.03,135.786,4.0,0.116
"""dont rush me""",1989.0,0.398,0.722,227667.0,0.884,"""5X8ZkhKG2rcOIS6NTomv0O""",9.39e-05,7.0,0.396,-5.096,0.0,0.0339,130.591,4.0,0.966
"""born to be my baby""",1989.0,0.0092,0.536,280107.0,0.958,"""50ZpPgU81payZxI2H7QXNM""",0.0,7.0,0.346,-4.282,1.0,0.0368,131.275,4.0,0.76
"""good thing""",1989.0,0.0708,0.747,201867.0,0.586,"""76ZnyGfjQZSM8GPfR7OqiJ""",8e-05,9.0,0.0427,-10.119,0.0,0.0299,164.718,4.0,0.901
"""the lover in me""",1989.0,0.0251,0.822,301373.0,0.811,"""6pvIzUyq2yxvIEIK8i6hRs""",0.0,7.0,0.0593,-8.537,0.0,0.0461,115.207,4.0,0.934
"""bust a move""",1989.0,0.0449,0.944,263914.0,0.77,"""3IeCYkdKI55mNMl2o4vX0k""",1.75e-06,4.0,0.0642,-7.582,0.0,0.131,116.962,4.0,0.731
"""once bitten twice shy""",1989.0,0.028,0.723,322933.0,0.541,"""7pkWZL0kA26s754CwyK0SH""",0.00339,0.0,0.133,-14.021,1.0,0.0303,131.675,4.0,0.611
"""batdance""",1989.0,0.168,0.594,373733.0,0.702,"""4DbUk1qwcz9KKcUY4t8f8u""",0.109,1.0,0.142,-9.894,1.0,0.0842,135.406,4.0,0.454
"""rock on""",1989.0,0.0315,0.433,212348.0,0.798,"""6e3O5XkMEhMAatdKnOlZPh""",0.00196,1.0,0.048,-3.603,0.0,0.0805,168.247,4.0,0.557
"""real love""",1989.0,0.00385,0.718,264173.0,0.786,"""2yyQLWgpUZEFisUkKzHsdT""",0.00153,7.0,0.0388,-6.493,1.0,0.0794,109.191,4.0,0.691
"""love shack""",1989.0,0.0325,0.715,321573.0,0.817,"""4W4wYHtsrgDiivRASVOINL""",1.61e-06,5.0,0.851,-6.227,0.0,0.0532,133.858,4.0,0.865
"""every little step""",1989.0,0.00721,0.797,237240.0,0.656,"""0s6e7ZafqOAUBDoQYGmxrc""",0.0,1.0,0.0377,-11.601,1.0,0.0404,99.828,4.0,0.943
"""hangin tough""",1989.0,0.12,0.764,256560.0,0.551,"""16flEBCtUF67V5yO0GxYWn""",0.000656,6.0,0.28,-11.98,1.0,0.0451,90.775,4.0,0.756
"""my heart cant tell you no""",1989.0,,,,,,,,,,,,,,
"""so alive""",1989.0,0.00545,0.7,257827.0,0.569,"""6amZm52SfS7d6oCEu9NDMl""",0.208,10.0,0.147,-13.991,1.0,0.0298,118.829,4.0,0.914
"""you got it the right stuff""",1989.0,0.0126,0.788,249960.0,0.522,"""4buDeg67vos7KP1yHrS9wl""",1.35e-06,0.0,0.0671,-13.029,0.0,0.0578,111.578,4.0,0.914
"""armageddon it""",1989.0,0.00014,0.544,326653.0,0.928,"""3so3tyos0NLZW0pGhzWQP9""",7.32e-06,11.0,0.976,-5.447,1.0,0.0488,121.054,4.0,0.342
"""satisfied""",1989.0,0.0717,0.572,254467.0,0.914,"""4V87hYB94wu8DFtd901riK""",0.00776,8.0,0.319,-8.436,1.0,0.0311,108.991,4.0,0.838
"""express yourself""",1989.0,0.0108,0.667,239093.0,0.93,"""6ioBgySxoeQKALvAeLEmId""",0.0,7.0,0.176,-4.585,1.0,0.0608,115.57,4.0,0.898
"""i like it""",1989.0,0.0032,0.789,307200.0,0.667,"""1UHXwhhhyyikWEa3h79sNF""",0.00957,4.0,0.068,-11.867,0.0,0.0888,108.285,4.0,0.936
"""soldier of love""",1989.0,0.239,0.45,450867.0,0.547,"""4DOCzW9s8nM3XDpUhPwywE""",0.0,7.0,0.436,-13.794,1.0,0.167,105.109,4.0,0.379
"""sowing the seeds of love""",1989.0,0.0114,0.208,376733.0,0.793,"""5bEr0tYW6xvT73OiKVcEgq""",5.67e-05,0.0,0.354,-7.232,1.0,0.0513,174.472,4.0,0.705
"""cherish""",1989.0,0.289,0.692,229600.0,0.875,"""7BLKBIoijWCkDyOATEr5vW""",3.27e-05,2.0,0.0675,-4.528,1.0,0.0345,131.877,4.0,0.906
"""when the children cry""",1989.0,0.665,0.493,258547.0,0.236,"""4ZCLM74MYhUy80TPiaAuee""",0.0,4.0,0.0744,-13.638,0.0,0.0293,130.341,4.0,0.374
"""18 and life""",1989.0,0.00083,0.43,231133.0,0.753,"""0qgrrDnUUhyxpxbBznUnzg""",1.74e-05,1.0,0.104,-5.982,0.0,0.0326,90.382,4.0,0.378
"""i dont want your love""",1989.0,0.0645,0.714,246427.0,0.723,"""4XlMPyTNmxbVfFfOd85SKz""",0.00411,0.0,0.0758,-12.653,1.0,0.0545,108.977,4.0,0.886
"""second chance""",1989.0,0.177,0.655,304693.0,0.429,"""0RAn8LOs5QVMLy2xH30bUj""",0.0,10.0,0.0643,-12.824,1.0,0.0289,118.732,4.0,0.528
"""the way you love me""",1989.0,0.0712,0.797,294720.0,0.785,"""1TtJkmAW9Rc55iVOPgZ33z""",0.0,6.0,0.0691,-7.523,1.0,0.0723,105.072,4.0,0.87
"""funky cold medina""",1989.0,0.0785,0.988,248160.0,0.629,"""5YIF6HSOtHN9HdcE5IPzMe""",1.48e-06,5.0,0.0651,-15.025,0.0,0.0969,117.497,4.0,0.918
"""in your room""",1989.0,0.0117,0.622,209773.0,0.76,"""0jsfrgsAk65LbxfrrSPnm5""",0.0038,0.0,0.0526,-6.14,1.0,0.0366,149.29,4.0,0.765
"""miss you like crazy""",1989.0,0.633,0.596,234280.0,0.546,"""1fDmIkJoVxPge6hAxwJIM9""",0.00381,2.0,0.0707,-6.251,1.0,0.0267,131.123,4.0,0.257
"""lovesong""",1989.0,0.339,0.611,209573.0,0.813,"""0X5C4WjQNubRysTkHOubz3""",0.898,9.0,0.224,-7.689,0.0,0.0279,140.112,4.0,0.822
"""secret rendezvous""",1989.0,0.0503,0.733,337400.0,0.689,"""4aYOQDyN2wTOlt2mRQ6zef""",0.00115,10.0,0.0656,-13.001,0.0,0.0388,111.695,4.0,0.881
"""angel eyes""",1989.0,0.355,0.536,280933.0,0.571,"""3gDtrR0W8CmkyS6mweesSS""",0.0,0.0,0.0595,-6.879,1.0,0.0278,126.909,4.0,0.393
"""patience""",1989.0,0.736,0.463,356293.0,0.266,"""2uKcU4FPX5eOjmd6RWb9OF""",0.00028,6.0,0.152,-14.307,1.0,0.0315,120.316,4.0,0.366
"""walk on water""",1989.0,0.26,0.617,279027.0,0.931,"""3MrWnFHZd9uZiVXwoZOxqd""",0.0,2.0,0.12,-4.814,1.0,0.0469,118.966,4.0,0.564
"""cover girl""",1989.0,0.0344,0.721,241840.0,0.765,"""6CCYX0JVy5qYqUvWpCvHXh""",2.83e-06,6.0,0.322,-13.036,1.0,0.0345,119.948,4.0,0.956
"""welcome to the jungle""",1989.0,0.0326,0.445,273600.0,0.955,"""5NIPsWpDjJTFBoPxCUUeXp""",0.284,8.0,0.317,-8.027,1.0,0.0856,123.343,4.0,0.342
"""shower me with your love""",1989.0,0.523,0.632,294960.0,0.356,"""0YL8rCxASTV9uBE9Sur0Ag""",5.76e-06,9.0,0.0961,-10.811,1.0,0.0309,131.28,4.0,0.191
"""stand""",1989.0,0.432,0.652,192960.0,0.744,"""22UhQSbYimuCnvI0Y07gFX""",0.0,4.0,0.0895,-10.054,1.0,0.0284,109.307,4.0,0.942
"""close my eyes forever""",1989.0,0.304,0.451,282467.0,0.333,"""6JYU4r8D2EwW4eP7ZeUGPa""",4.37e-06,5.0,0.116,-14.383,1.0,0.0338,130.521,4.0,0.227
"""all this time""",1989.0,0.191,0.474,261907.0,0.503,"""5jzDnEoTtwzvJfvVx52rDC""",2.94e-06,1.0,0.328,-9.921,1.0,0.0323,180.048,4.0,0.436
"""after all""",1989.0,,,,,,,,,,,,,,
"""roni""",1989.0,0.0115,0.717,358333.0,0.696,"""6mdNRnbiVerwM8kGCS1KwD""",6.11e-05,9.0,0.0494,-11.94,1.0,0.0373,146.658,4.0,0.905
"""love in an elevator""",1989.0,0.0241,0.425,322227.0,0.968,"""1nZ2TI2hNPGDYyesyaaASn""",0.00037,4.0,0.378,-3.464,1.0,0.0756,93.703,4.0,0.562
"""lay your hands on me""",1989.0,0.195,0.353,229293.0,0.964,"""1P1QNBZVSPXXJok2vPVZof""",0.0,2.0,0.319,-3.797,1.0,0.0725,100.578,4.0,0.418
"""the promise""",1989.0,0.0864,0.629,220960.0,0.876,"""48p5E25cFPanxuwCTmTpuL""",7.72e-05,0.0,0.0431,-10.141,1.0,0.0444,118.01,4.0,0.363
"""what i am""",1989.0,0.656,0.63,297867.0,0.674,"""6hHUiDe461VUoTHnsplRYs""",4.93e-05,2.0,0.0577,-11.697,1.0,0.0834,177.841,4.0,0.552
"""i remember holding you""",1989.0,,,,,,,,,,,,,,
"""paradise city""",1989.0,0.0214,0.274,406307.0,0.949,"""5Q41NLTmGbVPozwHKK7bk2""",0.00778,11.0,0.218,-8.642,1.0,0.0896,100.346,4.0,0.479
"""i wanna have some fun""",1989.0,0.00742,0.824,235933.0,0.58,"""2MLtib2ulZ6eeu4zTToYr7""",0.00246,6.0,0.11,-12.356,1.0,0.0653,122.874,4.0,0.857
"""she wants to dance with me""",1989.0,0.0873,0.655,196440.0,0.83,"""40RrsR16maAWMtBX6iav7d""",4.74e-05,6.0,0.268,-12.111,1.0,0.0515,118.031,4.0,0.941
"""dreamin""",1989.0,0.145,0.525,327280.0,0.454,"""0l7wDoxzSKOzimi6tTWey7""",0.0,1.0,0.256,-14.519,0.0,0.0387,167.926,4.0,0.454
"""its no crime""",1989.0,0.0608,0.802,241493.0,0.802,"""2zFqQ0xLiMHOVUuV5zw9Gq""",0.000252,2.0,0.0727,-6.709,1.0,0.0513,116.316,4.0,0.907
"""poison""",1989.0,0.0327,0.28,270080.0,0.908,"""5XcZRgJv3zMhTqCyESjQrF""",8.85e-06,2.0,0.18,-5.509,0.0,0.109,118.698,4.0,0.254
"""this time i know its for real""",1989.0,0.00812,0.614,218960.0,0.866,"""47XPUkAsZjZ96UzaYO7sEC""",0.00984,4.0,0.051,-10.922,0.0,0.036,116.054,4.0,0.857
"""smooth criminal""",1989.0,0.247,0.853,257760.0,0.981,"""2bCQHF9gdG5BNDVuEIEnNk""",0.468,8.0,0.306,-3.947,1.0,0.0751,118.193,4.0,0.588
"""heaven help me""",1989.0,0.496,0.596,280999.0,0.443,"""4ihqSCopukVi1gqDseWiLb""",0.000443,7.0,0.104,-16.695,1.0,0.0337,92.255,4.0,0.743
"""rock witcha""",1989.0,0.0335,0.696,289533.0,0.561,"""7BVMXNnQSswMX8IJeZUb5T""",2.78e-06,11.0,0.0741,-12.533,0.0,0.05,77.506,4.0,0.908
"""thinking of you""",1989.0,,,,,,,,,,,,,,
"""what you dont know""",1989.0,0.152,0.67,252467.0,0.887,"""5nJXgY6kDVt7PGt1SmjLVi""",2.32e-06,3.0,0.137,-8.787,0.0,0.0332,119.594,4.0,0.909
"""surrender to me""",1989.0,,,,,,,,,,,,,,
"""the end of the innocence""",1989.0,0.365,0.624,318200.0,0.424,"""3NWcFiL6oCEagrFiTdDr1m""",9.44e-05,8.0,0.0837,-12.874,1.0,0.0293,116.561,4.0,0.385
"""keep on movin""",1989.0,0.0305,0.678,362600.0,0.47,"""4NMtuxWfOPR6yNjAX0AWrR""",0.000283,6.0,0.0635,-13.017,0.0,0.0594,93.144,4.0,0.69
"""hold on""",1990.0,0.4,0.679,266867.0,0.657,"""4VZDv8sASBS8UruUBGTFdk""",0.0,5.0,0.0497,-9.897,1.0,0.0255,97.8,4.0,0.558
"""it must have been love""",1990.0,0.34,0.52,258787.0,0.652,"""6qB7YcFpeBEQa0D6QO482y""",5.49e-05,5.0,0.256,-6.655,1.0,0.0274,80.609,4.0,0.706
"""nothing compares 2 u""",1990.0,0.0425,0.511,280040.0,0.574,"""3nvuPQTw2zuFAVuLsC9IYQ""",2.33e-05,5.0,0.105,-7.016,1.0,0.0273,119.917,4.0,0.151
"""poison""",1990.0,0.00216,0.829,261853.0,0.573,"""6m59VvDUi0UQsB2eZ9wVbH""",0.00432,6.0,0.612,-10.316,0.0,0.224,111.848,4.0,0.793
"""vogue""",1990.0,0.00379,0.737,316813.0,0.88,"""27QvYgBk0CHOVHthWnkuWt""",0.00351,6.0,0.417,-6.449,1.0,0.0433,115.998,4.0,0.325
"""vision of love""",1990.0,0.442,0.256,209293.0,0.463,"""0gLQ6jhJsyYfl7PrD1RZ7X""",0.0,5.0,0.121,-10.959,1.0,0.0382,205.362,3.0,0.371
"""another day in paradise""",1990.0,0.736,0.78,322133.0,0.565,"""1NCuYqMc8hKMb4cpNTcJbD""",0.00269,3.0,0.063,-7.32,0.0,0.0306,101.967,4.0,0.39
"""hold on""",1990.0,0.0865,0.728,304467.0,0.464,"""3ZqjDpr3qCZnZBPcd0Hpj2""",0.0,1.0,0.343,-11.156,1.0,0.0605,96.944,4.0,0.388
"""cradle of love""",1990.0,0.00356,0.602,279720.0,0.907,"""1gmSaCrVZBjK8Na7dsThXv""",1.03e-06,5.0,0.0736,-5.636,0.0,0.0529,144.036,4.0,0.521
"""blaze of glory""",1990.0,0.0598,0.553,335240.0,0.611,"""1sUTfgduT0WIQO8kXKXxLC""",2.33e-05,7.0,0.0958,-9.967,1.0,0.0348,78.683,4.0,0.366
"""do me""",1990.0,0.15,0.722,272440.0,0.777,"""3an1aoJKoBXJKoIfdDbVwf""",0.0,11.0,0.378,-6.761,0.0,0.0371,107.804,4.0,0.708
"""how am i supposed to live without you""",1990.0,0.139,0.532,254373.0,0.532,"""71LQeNIJcnZeOSYgz4reoF""",0.0,10.0,0.0952,-9.787,1.0,0.0295,140.478,4.0,0.184
"""pump up the jam""",1990.0,,,,,,,,,,,,,,
"""opposites attract""",1990.0,,,,,,,,,,,,,,
"""escapade""",1990.0,0.0264,0.815,283934.0,0.944,"""5HAv1Ckfe50DUjv8ghwTrz""",0.00038,1.0,0.181,-6.698,1.0,0.0513,115.219,4.0,0.681
"""all i wanna do is make love to you""",1990.0,0.16,0.626,310893.0,0.746,"""5YjKdeES9QRJ8NmF4Xc8pV""",0.0,7.0,0.0618,-8.832,1.0,0.0282,102.896,4.0,0.788
"""close to you""",1990.0,0.0105,0.762,330080.0,0.646,"""680kMGV6szhTiZbHRr3vLi""",2.14e-06,10.0,0.0406,-8.69,0.0,0.092,95.992,4.0,0.82
"""black velvet""",1990.0,0.273,0.754,287440.0,0.366,"""1KU5EHSz04JhGg3rReGJ0N""",9.04e-05,8.0,0.106,-10.07,1.0,0.0312,91.147,4.0,0.469
"""release me""",1990.0,0.448,0.724,295693.0,0.471,"""1rIy3lkFJnMsTLZpxFmYU8""",2.5e-06,0.0,0.218,-11.143,1.0,0.0358,97.211,4.0,0.432
"""dont know much""",1990.0,,,,,,,,,,,,,,
"""all around the world""",1990.0,0.552,0.436,265760.0,0.914,"""4oDE2kdP0JksBFuvMNZYyS""",1.68e-06,1.0,0.0876,-4.608,1.0,0.192,101.211,4.0,0.75
"""i wanna be rich""",1990.0,0.00533,0.721,314973.0,0.905,"""7bsjiN3YzvnxtsWLMuPvur""",4.45e-05,7.0,0.338,-4.935,1.0,0.052,113.983,4.0,0.733
"""rub you the right way""",1990.0,0.0216,0.676,332307.0,0.874,"""40xz60ciGIpsRtDqRfPKBE""",0.00144,10.0,0.342,-6.959,1.0,0.0446,111.871,4.0,0.849
"""she aint worth it""",1990.0,,,,,,,,,,,,,,
"""if wishes came true""",1990.0,0.0944,0.493,315160.0,0.453,"""5gAdATsfINRIljv4LbrKX2""",0.00467,3.0,0.1,-10.878,1.0,0.0248,143.725,4.0,0.197
"""the power""",1990.0,0.0437,0.735,228991.0,0.893,"""6C7qa5RQQOTPYqrnayRfS3""",0.00717,0.0,0.335,-7.632,1.0,0.0586,108.902,4.0,0.703
"""cant live without your love and affection""",1990.0,0.0354,0.543,236435.0,0.902,"""3JjY2L2bqql54j1SjnjQ23""",0.0,1.0,0.0609,-6.344,1.0,0.0393,121.419,4.0,0.855
"""love will lead you back""",1990.0,0.214,0.553,279027.0,0.339,"""0XpJNgmowvBgPDB6alRo6G""",0.0,1.0,0.0872,-13.478,1.0,0.0275,146.354,4.0,0.228
"""dont wanna fall in love""",1990.0,0.0152,0.708,247840.0,0.681,"""6eozUVzr02EXMji1vuxgiP""",3.43e-05,1.0,0.0373,-11.226,1.0,0.0422,111.574,4.0,0.817
"""two to make it right""",1990.0,0.216,0.78,282267.0,0.612,"""6GS6uE1vDmtzxO8GztAR2O""",0.00433,0.0,0.457,-10.872,1.0,0.0409,114.414,4.0,0.711
"""sending all my love""",1990.0,0.000407,0.703,234067.0,0.517,"""6zNPPFFrxmhpTQejOn1Wm1""",0.0969,7.0,0.0963,-13.644,1.0,0.0529,104.833,4.0,0.761
