artist_id,genres
3lPQ2Fk5JOwGWAF3ORFCqH,"[album rock, blues-rock, classic rock, folk christmas, folk rock, hard rock, mellow gold, pop christmas, pop rock, rock, roots rock, singer-songwriter, soft rock, southern rock]"
5xO4f5QyPMYnCPRyRveBSD,"[new jack swing, quiet storm, soul christmas, urban contemporary]"
545idYhdloaSlLGBY8E9u2,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary]"
2cnMpRsOVqtPMfq7YiFE6K,"[album rock, alternative rock, blues-rock, classic rock, funk rock, hard rock, mellow gold, metal, rock, soft rock]"
2yTUYhIf8fxptTIy3KLuJD,"[album rock, art rock, dance rock, mellow gold, new romantic, new wave, new wave pop, progressive rock, rock, soft rock, symphonic rock]"
1zuJe6b1roixEKMOtyrEak,"[dance pop, dance rock, disco, europop, mellow gold, motown, new romantic, new wave pop, quiet storm, soft rock]"
3lPQ2Fk5JOwGWAF3ORFCqH,"[album rock, blues-rock, classic rock, folk christmas, folk rock, hard rock, mellow gold, pop christmas, pop rock, rock, roots rock, singer-songwriter, soft rock, southern rock]"
6czfQ8MjHVmvJKA4LAnviG,"[dance rock, italian disco, new romantic, new wave, new wave pop, synthpop]"
2yTUYhIf8fxptTIy3KLuJD,"[album rock, art rock, dance rock, mellow gold, new romantic, new wave, new wave pop, progressive rock, rock, soft rock, symphonic rock]"
24hJWbo98sH84tb0nkeaqy,"[adult standards, classic funk rock, disco, mellow gold, pop christmas, quiet storm, smooth jazz, soft rock, soul christmas]"
6tbjWDEIzxoDsBA1FuhfPW,"[dance pop, europop, new wave pop, pop, pop rock]"
1C0HVpji7xDIdGbnsdUwCt,[new jack swing]
1JVoO5bwfU8GNuAZLpBoHe,"[dance rock, new romantic, new wave, new wave pop, synthpop]"
18xgcedCGxFbqLbIQn5R8F,[new wave pop]
2AM4ilv6UzW0uMRuqKtDgN,"[album rock, blues-rock, british blues, classic funk rock, classic rock, electric blues, hard rock, mellow gold, metal, rock, roots rock, soft rock, southern rock, texas blues]"
6DCIj8jNaNpBz8e5oKFPtp,"[album rock, art rock, classic rock, dance rock, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop rock, power pop, rock, singer-songwriter, soft rock, synthpop]"
2y8Jo9CKhJvtfeKOsYzRdT,"[adult standards, album rock, classic rock, folk christmas, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
6OQrOpxSIfPai3cFaN4v4P,"[classic funk rock, disco, funk, new jack swing, post-disco, quiet storm, soul christmas, urban contemporary]"
3CkvROUTQ6nRi9yQOcsB50,"[album rock, art rock, classic rock, dance rock, hard rock, mellow gold, new wave, progressive rock, psychedelic rock, rock, soft rock, symphonic rock]"
3z6Gk257P9jNcZbBXJNX5i,"[anti-folk, folk-pop, indie folk, indie pop, lilith, piano rock, pop, pop rock]"
2HMuzFmTtwL4ur1zJNCU7f,"[dance rock, new romantic, new wave, new wave pop, synthpop]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
4lxfqrEsLX6N1N4OCSkILp,"[album rock, mellow gold, rock, soft rock]"
,
46CH1Gp8l8QVly8bpG9JFG,"[classic funk rock, disco, funk, hip pop, jazz christmas, motown, neo soul, new jack swing, quiet storm, r&b, smooth jazz, soul, soul christmas, urban contemporary]"
5BcZ22XONcRoLhTbZRuME1,"[album rock, art rock, blues-rock, british blues, british invasion, classic funk rock, classic rock, folk, folk rock, hard rock, mellow gold, pop christmas, progressive rock, psychedelic rock, rock, roots rock, singer-songwriter, soft rock, symphonic rock]"
4STHEaNw4mPZ2tzheohgXB,"[album rock, art rock, classic rock, folk rock, mellow gold, pop christmas, rock, roots rock, singer-songwriter, soft rock]"
6W9OZQ862LR0HM76QQJJY3,"[classic funk rock, disco, funk, post-disco, quiet storm, urban contemporary]"
77tT1kLj6mCWtFNqiOmP9H,"[adult standards, album rock, classic funk rock, classic rock, dance rock, disco, folk rock, mellow gold, motown, rock, singer-songwriter, soft rock]"
3KpLtTMpLAko7nBDmiYg7Z,"[classic funk rock, funk, motown, new jack swing, post-disco, quiet storm, soul christmas, urban contemporary]"
5jVeqi3PNaTOajfvBa4uFn,"[album rock, dance rock, disco, mellow gold, new romantic, new wave, new wave pop, rock, soft rock, synthpop]"
3gMaNLQm7D9MornNILzdSl,"[adult standards, dance pop, disco, mellow gold, motown, pop, quiet storm, r&b, soft rock, soul, soul christmas, urban contemporary]"
19ra5tSw0tWufvUp8GotLo,"[boy band, dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock]"
0PFtn5NtBbbUNbU9EAmIWF,"[album rock, mellow gold, rock, soft rock]"
7guDJrEfX3qb6FEbdPA5qi,"[classic funk rock, funk, funk rock, motown, quiet storm, soft rock, soul, soul christmas]"
51l0uqRxGaczYr4271pVIC,"[album rock, dance pop, dance rock, europop, jangle pop, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, synthpop]"
34jw2BbxjoYalTp8cJFCPv,"[album rock, art rock, classic rock, dance rock, folk rock, hard rock, heavy christmas, mellow gold, new wave pop, pop rock, rock, singer-songwriter, soft rock]"
6zdcmro5vDQSUjeioajL2r,"[disco, new jack swing, quiet storm, urban contemporary]"
6XpaIBNiVzIetEPCWDvAFP,"[dance pop, pop, pop christmas, r&b, soul christmas, urban contemporary]"
0kObWap02DEg9EAJ3PBxzf,"[album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, rock, soft rock]"
4NkLjsRsFnuPu9B4zqzBqq,"[dance pop, mellow gold, neo mellow, new wave pop, pop, singer-songwriter]"
3UbyYnvNIT5DFXU4WgiGpP,"[album rock, british blues, classic rock, glam metal, hard rock, metal, rock]"
7CwJ4VEWs7HV7MWQt9cgyk,[]
485uL27bPomh29R4JmQehQ,"[album rock, blues-rock, classic rock, country rock, folk christmas, folk rock, hard rock, mellow gold, rock, roots rock, singer-songwriter, soft rock, southern rock]"
58lV9VcRSjABbAbfWS6skp,"[album rock, glam metal, hard rock, heavy christmas, rock]"
6OWapcJm9xd55ci9CYbAuT,[roots rock]
6Zh3xrWlA0SA9Fsfj9AVwm,"[album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop]"
7ohlPA8dRBtCf92zaZCaaB,"[australian alternative rock, australian pop, dance rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop rock, rock, soft rock]"
2YdVmtVBpIrv0N6WiBzSqm,"[chicago soul, classic funk rock, disco, funk, funk rock, memphis soul, motown, neo soul, new jack swing, post-disco, quiet storm, r&b, soul, southern soul, urban contemporary]"
51Blml2LZPmy7TTiAg47vQ,"[irish rock, permanent wave, rock]"
71aKjsWKYqASAffyIQaocZ,"[disco, freestyle, funk, new jack swing, new wave pop, post-disco, quiet storm, urban contemporary, vocal house]"
1vgjN6nIPNKiiQGE9PtzTT,"[classic funk rock, disco, freestyle, funk, hip house, new jack swing, post-disco, quiet storm, urban contemporary]"
3CoW2DhcuWKs93YEjEY5Eq,"[dance pop, deep pop r&b, hip pop, r&b, urban contemporary]"
7lzordPuZEXxwt9aoVZYmG,"[album rock, classic rock, dance rock, hard rock, heavy christmas, mellow gold, new romantic, new wave, new wave pop, rock, soft rock, synthpop]"
1QQBo7mfkehMjDfz1tj5Pq,[]
2RpHsROrX075xfIwHn6B2U,"[album rock, mellow gold, new wave pop, soft rock]"
6XpaIBNiVzIetEPCWDvAFP,"[dance pop, pop, pop christmas, r&b, soul christmas, urban contemporary]"
51Blml2LZPmy7TTiAg47vQ,"[irish rock, permanent wave, rock]"
19ra5tSw0tWufvUp8GotLo,"[boy band, dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock]"
0lZoBs4Pzo7R89JM9lxwoT,"[album rock, art rock, dance rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, synthpop]"
18jZvCsW1PJ4FDQ5gEXuKp,"[dance pop, freestyle, mellow gold, new wave pop, soft rock]"
474704VWtghgra0b3Xru8V,[]
,
4kEAjV4pCBOkoowYYQydvO,"[classic funk rock, disco, electro, freestyle, funk, new jack swing, post-disco, quiet storm, urban contemporary]"
6tbjWDEIzxoDsBA1FuhfPW,"[dance pop, europop, new wave pop, pop, pop rock]"
1vgjN6nIPNKiiQGE9PtzTT,"[classic funk rock, disco, freestyle, funk, hip house, new jack swing, post-disco, quiet storm, urban contemporary]"
3cniTumSiUysiPWXapGx1i,"[album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop]"
47qTcvYlqJGAEsCI7BcENC,"[dance rock, new romantic, new wave, new wave pop, synthpop]"
73a6pNH4YtLNgDbPQwXveo,"[dance pop, dance rock, eurodance, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock, soul christmas, synthpop]"
2hnzQ6eCFkxUIPsVcsdj8A,"[album rock, blues-rock, classic rock, country rock, pub rock, rock, southern rock]"
,
4qwGe91Bz9K2T8jXTZ815W,"[dance pop, hip pop, motown, neo soul, new jack swing, pop, pop rap, pop rock, quiet storm, r&b, urban contemporary]"
3MHaV05u0io8fQbZ2XPtlC,"[bachata, latin, latin hip hop, latin pop, merengue urbano, reggaeton, tropical]"
,
3CkvROUTQ6nRi9yQOcsB50,"[album rock, art rock, classic rock, dance rock, hard rock, mellow gold, new wave, progressive rock, psychedelic rock, rock, soft rock, symphonic rock]"
7A9yZMTrFZcgEWAX2kBfK6,"[album rock, classic rock, dance rock, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, singer-songwriter, soft rock]"
6tbjWDEIzxoDsBA1FuhfPW,"[dance pop, europop, new wave pop, pop, pop rock]"
3AHq6rutf72JF0ul8GB6G2,"[freestyle, new jack swing, new wave pop, quiet storm, urban contemporary]"
0ym94xKp2PIOJtTZKpxbAa,"[eurodance, europop, freestyle, hip house, italian disco, new romantic, new wave pop]"
,
6tbjWDEIzxoDsBA1FuhfPW,"[dance pop, europop, new wave pop, pop, pop rock]"
3CkvROUTQ6nRi9yQOcsB50,"[album rock, art rock, classic rock, dance rock, hard rock, mellow gold, new wave, progressive rock, psychedelic rock, rock, soft rock, symphonic rock]"
4qwGe91Bz9K2T8jXTZ815W,"[dance pop, hip pop, motown, neo soul, new jack swing, pop, pop rap, pop rock, quiet storm, r&b, urban contemporary]"
7A9yZMTrFZcgEWAX2kBfK6,"[album rock, classic rock, dance rock, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, singer-songwriter, soft rock]"
07d5etnpjriczFBB8pxmRe,"[deep indie r&b, deep pop r&b, escape room, hip hop, indie r&b, neo soul, pop rap, r&b, rap, southern hip hop, underground hip hop, urban contemporary]"
08GQAI4eElDnROBrJRGE0X,"[album rock, british blues, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
3X0tJzVYoWlfjLYI0Ridsw,"[anti-folk, folk, folk-pop, lilith, new wave pop, permanent wave, pop rock, singer-songwriter]"
3sc7iUG1Wwpwx7bHeZolgx,"[dance pop, dance rock, disco, eurodance, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock, soul christmas, synthpop]"
0grdhNhiRLFBaFVyybqsj6,"[album rock, mellow gold, new romantic, new wave pop, soft rock]"
6I3M904Y9IwgDjrQ9pANiB,"[jazz christmas, smooth jazz]"
7Js6Lde8thlIHXggv2SCBz,"[album rock, glam metal, hard rock, metal, rock, swedish hard rock]"
485uL27bPomh29R4JmQehQ,"[album rock, blues-rock, classic rock, country rock, folk christmas, folk rock, hard rock, mellow gold, rock, roots rock, singer-songwriter, soft rock, southern rock]"
6tbjWDEIzxoDsBA1FuhfPW,"[dance pop, europop, new wave pop, pop, pop rock]"
3fMbdgg4jU18AjLCKBhRSm,"[dance pop, pop, pop christmas]"
3MHaV05u0io8fQbZ2XPtlC,"[bachata, latin, latin hip hop, latin pop, merengue urbano, reggaeton, tropical]"
2BTZIqw0ntH9MvilQ3ewNY,"[dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop, pop christmas, pop rock, rock, soft rock]"
5nPz5R1FDPTMI3Dw4JnTGb,"[freestyle, new wave pop, soul christmas]"
,
7lzordPuZEXxwt9aoVZYmG,"[album rock, classic rock, dance rock, hard rock, heavy christmas, mellow gold, new romantic, new wave, new wave pop, rock, soft rock, synthpop]"
7CwJ4VEWs7HV7MWQt9cgyk,[]
4phr5rAgWhcZtWJu8w8lKv,"[dance rock, new romantic, new wave pop, smooth jazz]"
3plJVWt88EqjvtuB4ZDRV3,"[adult standards, brill building pop, chicago soul, christmas, jazz blues, jazz christmas, memphis soul, motown, quiet storm, rock-and-roll, rockabilly, soul, soul blues, soul christmas, southern soul]"
3CkvROUTQ6nRi9yQOcsB50,"[album rock, art rock, classic rock, dance rock, hard rock, mellow gold, new wave, progressive rock, psychedelic rock, rock, soft rock, symphonic rock]"
53RaPTbZOx2mBoZD6LLWIv,"[album rock, canadian indie, mellow gold, new romantic, new wave pop, soft rock]"
2s79xe5F6eUQkjwjww27Fh,"[art rock, dance rock, disco, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop]"
0G7OYsWptjRzVFT1AxP8TS,"[classic funk rock, funk, motown, neo soul, new jack swing, post-disco, quiet storm, r&b, southern soul, urban contemporary]"
2Gop8SbSVt5SaJzuaRFa7D,[]
2XzHxDFTNywDd5ReMhgxkg,"[chicago soul, classic funk rock, disco, funk, funk rock, jazz funk, memphis soul, motown, neo soul, new jack swing, post-disco, quiet storm, rock steady, soul, soul christmas, southern soul, urban contemporary]"
58lV9VcRSjABbAbfWS6skp,"[album rock, glam metal, hard rock, heavy christmas, rock]"
7C4sUpWGlTy7IANjruj02I,"[album rock, art rock, dance rock, mellow gold, new wave, permanent wave, progressive rock, rock, soft rock, symphonic rock]"
5gxynDEKwNDgxGJmJjZyte,"[album rock, art rock, blues-rock, british blues, classic funk rock, classic rock, dance rock, electric blues, folk, folk christmas, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, roots rock, singer-songwriter, soft rock, symphonic rock]"
5nPz5R1FDPTMI3Dw4JnTGb,"[freestyle, new wave pop, soul christmas]"
26bcq2nyj5GB7uRr558iQg,"[album rock, hard rock, heavy christmas, mellow gold, rock, soft rock]"
09L3cUdx0hq6qn5bKuJJ4I,"[adult standards, brill building pop, bubblegum pop, christmas, easy listening, exotica, lounge]"
5nPz5R1FDPTMI3Dw4JnTGb,"[freestyle, new wave pop, soul christmas]"
08GQAI4eElDnROBrJRGE0X,"[album rock, british blues, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock]"
7CnmC3gRgLev4I609BrSxj,"[album rock, hard rock, mellow gold, rock, soft rock]"
7ohlPA8dRBtCf92zaZCaaB,"[australian alternative rock, australian pop, dance rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop rock, rock, soft rock]"
3Z02hBLubJxuFJfhacLSDc,"[album rock, canadian pop, mellow gold, rock, soft rock]"
0bByarMN8ryEFQsRo6iCUN,[soft rock]
3eqjTLE0HfPfh78zjh6TqT,"[album rock, classic rock, mellow gold, neo mellow, permanent wave, pop christmas, rock, roots rock, singer-songwriter, soft rock]"
6TKOZZDd5uV5KnyC5G4MUt,"[brill building pop, chicago soul, classic funk rock, disco, funk, memphis soul, motown, quiet storm, rock-and-roll, soul, soul blues, soul christmas, southern soul]"
34jw2BbxjoYalTp8cJFCPv,"[album rock, art rock, classic rock, dance rock, folk rock, hard rock, heavy christmas, mellow gold, new wave pop, pop rock, rock, singer-songwriter, soft rock]"
6UpHyjBIGRSHpna0GQ68bH,[]
3AHq6rutf72JF0ul8GB6G2,"[freestyle, new jack swing, new wave pop, quiet storm, urban contemporary]"
3VNITwohbvU5Wuy5PC6dsI,"[classic funk rock, disco, funk, funk rock, jazz funk, motown, post-disco, quiet storm, soul, soul christmas]"
37VhgKcbq9YOse66sppnyz,[]
7A9yZMTrFZcgEWAX2kBfK6,"[album rock, classic rock, dance rock, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, singer-songwriter, soft rock]"
4nsuck0htFQjVl6OCKVzRb,"[new romantic, new wave pop]"
3gMaNLQm7D9MornNILzdSl,"[adult standards, dance pop, disco, mellow gold, motown, pop, quiet storm, r&b, soft rock, soul, soul christmas, urban contemporary]"
3Y3xIwWyq5wnNHPp5gPjOW,"[album rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock]"
3cniTumSiUysiPWXapGx1i,"[album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop]"
03r4iKL2g2442PT9n2UKsx,"[alternative rock, east coast hip hop, funk rock, gangster rap, hip hop, old school hip hop, rap, rock]"
0FDW3axHactZo8HU0OnNVy,"[australian pop, dance rock, new romantic, new wave, new wave pop, synthpop]"
6h29EZDlc2NTvmCUe4yoXV,"[boy band, classic funk rock, disco, freestyle, funk, new jack swing, post-disco, quiet storm, r&b, urban contemporary]"
19ra5tSw0tWufvUp8GotLo,"[boy band, dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock]"
1eClJfHLoDI4rZe5HxzBFv,"[album rock, australian alternative rock, australian pop, dance rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, synthpop]"
7FIoB5PHdrMZVC3q2HE5MS,"[album rock, art rock, blues-rock, classic rock, folk rock, mellow gold, psychedelic rock, rock, roots rock, singer-songwriter, soft rock]"
0gxyHStUsqpMadRV0Di1Qt,"[dance pop, dance rock, europop, new romantic, new wave, new wave pop, soft rock, synthpop]"
3qm84nBOXUEQ2vnTfUTTFC,"[album rock, alternative rock, classic rock, glam metal, hard rock, rock]"
6XpaIBNiVzIetEPCWDvAFP,"[dance pop, pop, pop christmas, r&b, soul christmas, urban contemporary]"
7xkAwz0bQTGDSbkofyQt3U,"[dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop rock, soft rock, synthpop]"
3CoW2DhcuWKs93YEjEY5Eq,"[dance pop, deep pop r&b, hip pop, r&b, urban contemporary]"
53M4Iv2RkzzxFFvW2B1jhC,"[big room, deep big room, edm, electro house, electropowerpop, emo, pop punk, progressive electro house, punk christmas, screamo, sky room]"
5gxynDEKwNDgxGJmJjZyte,"[album rock, art rock, blues-rock, british blues, classic funk rock, classic rock, dance rock, electric blues, folk, folk christmas, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, roots rock, singer-songwriter, soft rock, symphonic rock]"
19ra5tSw0tWufvUp8GotLo,"[boy band, dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock]"
1JpHKf8Ztyd8HXU8p6m9cc,"[dance rock, disco, motown, new romantic, new wave, new wave pop, soft rock]"
2Gop8SbSVt5SaJzuaRFa7D,[]
1LB8qB5BPb3MHQrfkvifXU,"[album rock, art rock, blues-rock, classic funk rock, classic rock, dance rock, folk rock, glam metal, glam rock, hard rock, heavy christmas, mellow gold, new wave pop, pop rock, power pop, rock, soft rock, southern rock]"
5IDs1CK15HegSAhGEbSYXo,"[album rock, classic funk rock, dance pop, dance rock, disco, europop, mellow gold, motown, new romantic, new wave, new wave pop, quiet storm, soft rock]"
5nPz5R1FDPTMI3Dw4JnTGb,"[freestyle, new wave pop, soul christmas]"
3UbyYnvNIT5DFXU4WgiGpP,"[album rock, british blues, classic rock, glam metal, hard rock, metal, rock]"
6mRev5KzKOgQcZjWanwBdd,[new wave pop]
6H1RjVyNruCmrBEWRbD0VZ,"[album rock, classic rock, glam metal, hard rock, metal, rock]"
32lVGr0fSRGT6okLKHiP68,"[dance pop, dance rock, disco, freestyle, mellow gold, new romantic, new wave pop, soft rock, urban contemporary, vocal house]"
3fMbdgg4jU18AjLCKBhRSm,"[dance pop, pop, pop christmas]"
18jZvCsW1PJ4FDQ5gEXuKp,"[dance pop, freestyle, mellow gold, new wave pop, soft rock]"
530Sdm7eqqzWBdDmILMgnu,"[album rock, art rock, classic funk rock, classic rock, dance rock, disco, mellow gold, new romantic, new wave, new wave pop, rock, singer-songwriter, soft rock, synthpop]"
0grdhNhiRLFBaFVyybqsj6,"[album rock, mellow gold, new romantic, new wave pop, soft rock]"
2ekjTXgjxbWwBX5lTAj4DU,"[album rock, bubblegum pop, disco, folk rock, mellow gold, new wave pop, soft rock]"
6zpPKMhpOoG646kJgZ7RKf,"[dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop]"
19ra5tSw0tWufvUp8GotLo,"[boy band, dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock]"
0ym94xKp2PIOJtTZKpxbAa,"[eurodance, europop, freestyle, hip house, italian disco, new romantic, new wave pop]"
4lxfqrEsLX6N1N4OCSkILp,"[album rock, mellow gold, rock, soft rock]"
6H1RjVyNruCmrBEWRbD0VZ,"[album rock, classic rock, glam metal, hard rock, metal, rock]"
0grdhNhiRLFBaFVyybqsj6,"[album rock, mellow gold, new romantic, new wave pop, soft rock]"
18jZvCsW1PJ4FDQ5gEXuKp,"[dance pop, freestyle, mellow gold, new wave pop, soft rock]"
6XpaIBNiVzIetEPCWDvAFP,"[dance pop, pop, pop christmas, r&b, soul christmas, urban contemporary]"
7Ey4PD4MYsKc5I2dolUwbH,"[album rock, alternative rock, classic rock, hard rock, rock]"
51l0uqRxGaczYr4271pVIC,"[album rock, dance pop, dance rock, europop, jangle pop, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, synthpop]"
3fMbdgg4jU18AjLCKBhRSm,"[dance pop, pop, pop christmas]"
2FjkZT851ez950cyPjeYid,"[a cappella, jazz fusion, vocal jazz]"
2ekjTXgjxbWwBX5lTAj4DU,"[album rock, bubblegum pop, disco, folk rock, mellow gold, new wave pop, soft rock]"
69MEO1AADKg1IZrq2XLzo5,[reggae fusion]
,
58lV9VcRSjABbAbfWS6skp,"[album rock, glam metal, hard rock, heavy christmas, rock]"
3oDbviiivRWhXwIE8hxkVV,"[brill building pop, classic rock, folk rock, mellow gold, pop christmas, psychedelic rock, rock, singer-songwriter, soft rock]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
0gxyHStUsqpMadRV0Di1Qt,"[dance pop, dance rock, europop, new romantic, new wave, new wave pop, soft rock, synthpop]"
19ra5tSw0tWufvUp8GotLo,"[boy band, dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop christmas, soft rock]"
1eClJfHLoDI4rZe5HxzBFv,"[album rock, australian alternative rock, australian pop, dance rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, synthpop]"
0grdhNhiRLFBaFVyybqsj6,"[album rock, mellow gold, new romantic, new wave pop, soft rock]"
07d5etnpjriczFBB8pxmRe,"[deep indie r&b, deep pop r&b, escape room, hip hop, indie r&b, neo soul, pop rap, r&b, rap, southern hip hop, underground hip hop, urban contemporary]"
4RVnAU35WRWra6OZ3CbbMA,"[australian dance, australian pop, dance pop, disco house, eurodance, europop, new wave pop, pop, pop christmas, pop rock, synthpop, vocal house]"
,
3AHq6rutf72JF0ul8GB6G2,"[freestyle, new jack swing, new wave pop, quiet storm, urban contemporary]"
6bJUzb3mLEYCkTAp7eNJgO,"[dance rock, freestyle, new romantic, new wave, new wave pop, synthpop]"
32lVGr0fSRGT6okLKHiP68,"[dance pop, dance rock, disco, freestyle, mellow gold, new romantic, new wave pop, soft rock, urban contemporary, vocal house]"
18jZvCsW1PJ4FDQ5gEXuKp,"[dance pop, freestyle, mellow gold, new wave pop, soft rock]"
71aKjsWKYqASAffyIQaocZ,"[disco, freestyle, funk, new jack swing, new wave pop, post-disco, quiet storm, urban contemporary, vocal house]"
51Blml2LZPmy7TTiAg47vQ,"[irish rock, permanent wave, rock]"
7xkAwz0bQTGDSbkofyQt3U,"[dance pop, dance rock, europop, mellow gold, new romantic, new wave, new wave pop, pop rock, soft rock, synthpop]"
1JpHKf8Ztyd8HXU8p6m9cc,"[dance rock, disco, motown, new romantic, new wave, new wave pop, soft rock]"
3GMoVpWJy4smKuxFuFTwXC,"[classic funk rock, funk, post-disco, quiet storm]"
702AvACMk5mieXIYlC2Gxx,"[freestyle, new jack swing, post-disco, quiet storm, urban contemporary]"
3fMbdgg4jU18AjLCKBhRSm,"[dance pop, pop, pop christmas]"
2Gop8SbSVt5SaJzuaRFa7D,[]
702AvACMk5mieXIYlC2Gxx,"[freestyle, new jack swing, post-disco, quiet storm, urban contemporary]"
7A9yZMTrFZcgEWAX2kBfK6,"[album rock, classic rock, dance rock, folk rock, hard rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, singer-songwriter, soft rock]"
1eClJfHLoDI4rZe5HxzBFv,"[album rock, australian alternative rock, australian pop, dance rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock, synthpop]"
4Xe7UmOgczT2GMm5uK8Axu,[freestyle]
1mFX1QlezK1lNPKQJkhwWb,"[boy band, dance pop, deep pop r&b, dwn trap, funk, hip pop, neo soul, new jack swing, pop christmas, quiet storm, r&b, soul christmas, urban contemporary]"
3AHq6rutf72JF0ul8GB6G2,"[freestyle, new jack swing, new wave pop, quiet storm, urban contemporary]"
5xWPOujQqd4wXyB08slZ9Z,"[adult standards, album rock, mellow gold, new wave pop, soft rock]"
1LB8qB5BPb3MHQrfkvifXU,"[album rock, art rock, blues-rock, classic funk rock, classic rock, dance rock, folk rock, glam metal, glam rock, hard rock, heavy christmas, mellow gold, new wave pop, pop rock, power pop, rock, soft rock, southern rock]"
3PhoLpVuITZKcymswpck5b,"[album rock, classic rock, folk christmas, glam rock, mellow gold, piano rock, rock, singer-songwriter, soft rock]"
77tT1kLj6mCWtFNqiOmP9H,"[adult standards, album rock, classic funk rock, classic rock, dance rock, disco, folk rock, mellow gold, motown, rock, singer-songwriter, soft rock]"
6IRouO5mvvfcyxtPDKMYFN,"[album rock, classic rock, hard rock, mellow gold, rock, soft rock]"
2r09Inibex3C4ZNTUVSG3m,"[classic funk rock, dance pop, funk, hip pop, neo soul, new jack swing, pop christmas, quiet storm, r&b, soul christmas, urban contemporary]"
5tTsrGPwQRWUsHR2Xf7Ke9,"[adult standards, cabaret, christmas, disco, jazz blues, jazz christmas, mellow gold, motown, quiet storm, soft rock, soul, soul christmas, vocal jazz]"
7oPgCQqMMXEXrNau5vxYZP,"[folk, folk christmas, folk-pop, lilith, new wave pop, pop christmas, pop rock, singer-songwriter]"
3IUisqn0mluZR0LITs8Sqk,"[australian alternative rock, australian pop, dance rock, new romantic, new wave, new wave pop, synthpop]"
7CwJ4VEWs7HV7MWQt9cgyk,[]
62sPt3fswraiEPnKQpAbdE,"[classic funk rock, dance pop, funk, hip pop, motown, neo soul, new jack swing, quiet storm, r&b, urban contemporary]"
2ycnb8Er79LoH2AsR5ldjh,"[dance pop, dance rock, electronic, europop, new romantic, new wave, new wave pop, permanent wave, synthpop]"
,
2cnMpRsOVqtPMfq7YiFE6K,"[album rock, alternative rock, blues-rock, classic rock, funk rock, hard rock, mellow gold, metal, rock, soft rock]"
0FFuvdY7fuiuTmHN9unYoz,"[adult standards, mellow gold, new romantic, new wave pop, soft rock]"
0Ty63ceoRnnJKVEYP0VQpk,"[mellow gold, permanent wave, pop christmas, soft rock]"
1Fmb52lZ6Jv7FMWXXTPO3K,[]
6IRouO5mvvfcyxtPDKMYFN,"[album rock, classic rock, hard rock, mellow gold, rock, soft rock]"
1fvz0vd4P0LNMkAysF1ivk,"[classic funk rock, funk, hip pop, neo soul, new jack swing, post-disco, quiet storm, r&b, urban contemporary]"
