"""amanda""","""4gpext9x0CbdD9NWaa4nDj"""
"""two of hearts""","""2dURQIBrw3XcHyVZlfdpC1"""
"""crush on you""","""2sYLlZU3FuCF8SKNeIvdKA"""
"""if you leave""","""05oFyvdztPdpwSwpoclD4c"""
"""invisible touch""","""0xpBr84T3FTm9j4D1MdPtk"""
"""the sweetest taboo""","""4KJzJxpqE5aR4zj8LiH652"""
"""what you need""","""04EnF5C2HvYZfGu64Bng7I"""
"""talk to me""","""65ILbAZRAwZQ3omWKE0OIW"""
"""nasty""","""07OzC5JlcaDwEkzWmvqp6y"""
"""take me home tonight""","""63diy8Bzm0pHMAU37By2Nh"""
"""we dont have to take our clothes off""","""7o9KG7iQY8KACz7PZXYpyv"""
"""all cried out""","""2Q0HXXMkR28ZZkyX30UmLc"""
"""your love""","""5dRQUolXAVX3BbCiIxmSsf"""
"""im your man""","""2gG7E5OZi5D5QLRIctv63z"""
"""perfect way""","""3WrOAryvCUOVsm8P8O2DoE"""
"""living in america""","""4Y5yjzs9FFw5qIgfZBd43I"""
"""rock in the usa""","""4yBPSbkj2vCeiPZZUKPK3v"""
"""whos johnny""","""02RbmzVSbkxJVIqMNx47uY"""
"""word up""","""7LoGfKBAaOl0nxhodJ1240"""
"""why cant this be love""","""0TaT50ZZxT4ytZxuqkE3A9"""
"""typical male""","""2fjJt3OQ8MPaZ3LMzAWiTA"""
"""small town""","""2HsjJJL4DhPCzMlnaGv7ap"""
"""tarzan boy""","""273uCXd7NPrInaiNqtkOrA"""
"""all i need is a miracle""","""1VKXBgsRK7lWDSVbfANlf3"""
"""true blue""","""7azOuDeJGbxt5mvq3GQHXp"""
"""rumors""","""0wdqvn0Y6vDXyKT9c2hHgb"""
"""life in a northern town""","""4m3OS54KWywYhP7WD7z1cg"""
"""bad boy""","""5AM6VOkN7ficA2O04f5JG1"""
"""sleeping bag""","""1ESuT2y9AKu1zMdxq47qW5"""
"""tonight she comes""","""5SIYaNaet1KMzNsPJXhUUV"""
"""love touch""","""3LVRM23d9ltvRoquuZy1Yb"""
"""a love bizarre""","""5R6ol4f8WCUCWNrB7Ymf99"""
"""throwing it all away""","""1dMilrhgON9TIGPVdWG2dX"""
"""baby love""","""49XFzK6rmS6qahfX73tzkY"""
"""election day""","""638poNnWFgzt7UJBQ5SWtM"""
"""nikita""","""3G0ENKW9vzV0SuYKaWFflI"""
"""take me home""","""2s6wCS3vDZFPY9NOTlPXJZ"""
"""sweet love""","""3Z6DV0jsGqCs4whsfda7lX"""
"""your wildest dreams""","""1T4iwEA2ySieXjWxjiMVWs"""
"""object of my desire""","""63Ql2zSLiBryLRPihaUToK"""
"""dreamtime""","""7kZZ2Hmkg1zfwrQLsmypNE"""
"""tender love""","""1WtkrKWpfFx75erK1VqtQh"""
"""king for a day""","""0tBo8Uj7BmK3E5UBVhON2v"""
"""love will conquer all""","""6nbi2AJ9hAi2SE8jH6mRKV"""
"""a different corner""","""6khoye7kysa6cLGY0AO9dO"""
"""ill be over you""","""1WeoeHh0TSzsApyJ6Q8OOK"""
"""go home""","""5zSwmohdHeH2xmrWDFZUZZ"""
"""walk like an egyptian""","""1Jwc3ODLQxtbnS8M9TflSP"""
"""alone""","""54b8qPFqYqIndfdxiLApea"""
"""shake you down""","""7wQ9alB79WZb0F5gFLbxSh"""
"""i wanna dance with somebody who loves me""","""2tUBqZG2AbRi7Q0BIrVrEj"""
"""nothings gonna stop us now""","""2vEQ9zBiwbAVXzS2SOxodY"""
"""cest la vie""","""6Ce9ItNCpk2PkAMq5v6EEV"""
"""here i go again""","""29pzjF6ZkzcW3ofgOVbF0t"""
"""the way it is""","""6qqODGz2Ob4Yt139qzN3NO"""
"""shakedown""","""4iBNp6Z4LzxZ7RJ5eMfPWZ"""
"""livin on a prayer""","""0J6mQxEZnlRt9ymzFntA6z"""
"""la bamba""","""0uMMLry3hzWGn3q3loqMkm"""
"""everybody have fun tonight""","""6qBSGvyUzqNQv8XtnzCr9n"""
"""dont dream its over""","""7G7tgVYORlDuVprcYHuFJh"""
"""always""","""2TQaMcc3BEAF5Srn7FCipl"""
"""with or without you""","""4ha9ajL4Kz98uldAfuos6p"""
"""looking for a new love""","""7BeV8s7R68eqPelMmvp5tu"""
"""head to toe""","""1hx5XSk2uGFGBuUIROLGHN"""
"""i think were alone now""","""4uvjOKsp7mSjrDhWdkLPBY"""
"""mony mony""","""3GfGTJ2xzC0rqKgdjNJLOC"""
"""at this moment""","""6LDRTOMCSx81hKXAk1LuHd"""
"""the lady in red""","""5tHbBxWjTxaQpL5SrT17Tz"""
"""didnt we almost have it all""","""19wadMw1A8XejDV4p5wMt1"""
"""i still havent found what im looking for""","""6wpGqhRvJGNNXwWlPmkMyO"""
"""i want your sex""","""6QnFHieoch6U9J8zfv6hml"""
"""notorious""","""1stJclD9IGUbxtUnl8CzG3"""
"""only in my dreams""","""03i9ehMBCqbxKw7wwEycFZ"""
"""ive had the time of my life""","""4BFMQ15vXr626UOoZL8bUI"""
"""lean on me""","""4bQGI1roeSr8Q85on2tQNU"""
"""open your heart""","""3kme5Qos8h04yrKxsgur79"""
"""lost in emotion""","""0p2lB3tOc2DJGTUltBxjkv"""
"""i just died in your arms""","""0YPXkQthLWrhNGoKTbwCJ8"""
"""heart and soul""","""7HW7ZM5qAWhwf7SgwP9kJ1"""
"""you keep me hangin on""","""1wEeNtO7z41aUqC80shxqK"""
"""keep your hands to yourself""","""4MgGdPmbySSVLUPBxzQ7mx"""
"""i knew you were waiting for me""","""2XgDgIsVUOt9Lov5G4Wruy"""
"""control""","""5vywtoD7fO1CP0B2wtm6I6"""
"""u got the look""","""2X6okzhnNPSzh9yxDMHHe3"""
"""land of confusion""","""6twIBPybEvGydyNzNz89FT"""
"""jacobs ladder""","""3PMnGAts25JWoEBgc4iEYh"""
"""whos that girl""","""3G0NNqwQ1sqRpySr6soHlH"""
"""you got it all""","""6DHrIQHwu9GRrqzocQvONi"""
"""touch me i want your body""","""5AE6Ms50U9Hh3TtANtAnut"""
"""causing a commotion""","""3sX3c6QUPSAiKf77RZRf5B"""
"""in too deep""","""4P0uyibZjcXZLVeNOHBd8Q"""
"""lets wait awhile""","""3333YXdcyths5CB8v28dZj"""
"""hip to be square""","""648BMGrt98kUbLo24A4vgj"""
"""will you still love me""","""3dn6qXlHYAQpOqMTWxkGOR"""
"""little lies""","""4EcM86vNf0QIOGkpf4O0UP"""
"""luka""","""5yMXAaSvxo12QkYU75Ixv0"""
"""i heard a rumour""","""3ZwxhWRBCws5DDi1EuZdNV"""
"""dont mean nothing""","""4ujVRZd9HdjepbpWSddABF"""
"""songbird""","""7IQpjuLGzQZr2kSz8QiJTe"""
"""carrie""","""29wJiSQcze8HEmxkUQykyp"""
"""dont disturb this groove""","""6GAn3ar2CL8wUg0MbICZvp"""
"""la isla bonita""","""2Iib2MV3ECFJAourgP9dlY"""
"""bad""","""5lWFrW5T3JtxVCLDb7etPu"""
"""sign o the times""","""4Yenz5JZZOUiZSeyKY8bDz"""
"""change of heart""","""4Kvz5bhHNYPSaGnQ7PsTBi"""
"""come go with me""","""5CMfppUYFwdvH8pZ5HRJbS"""
"""to be a lover""","""66c7uXiQLsw3LpuhGlGNAi"""
"""breakout""","""0Nkbz5ibaSGuyMce9qGMS0"""
"""stand by me""","""3SdTKo2uVsxFblQjpScoHy"""
"""tonight tonight tonight""","""3qmYlsTbC9CD9SGoVmaEDa"""
"""someday""","""5WK0KIZmq3H0FpQ6O4Wkrz"""
"""when smokey sings""","""5IfSEpxmVAyu41B3xMqbZQ"""
"""casanova""","""1O7hDH3rrF8eyLxrpeoOfb"""
"""rhythm is gonna get you""","""6302KY4zq4Bpx823hyk4Kk"""
"""rock steady""","""1YCsTFttuHAzgfEWKdOb9K"""
"""wanted dead or alive""","""2fY6tqgrlrg1ky9fgs0t5u"""
"""big time""","""1SXdUx1f5eY62pbQJJy77s"""
"""the finer things""","""0qrOEuhMXqAyMMyfOCZ2yC"""
"""let me be the one""","""3t14IyH0Pwz1E7oMJZD1u5"""
"""is this love""","""6rt4FH5qFgXGmyhgKmlJcL"""
"""diamonds""","""3qpog4BG8IYwnWKeN4eckA"""
"""point of no return""","""4AMJpEnPy0sm65vT4KPZbc"""
"""big love""","""3pBj4EcASvEBCNNUXaf7Sv"""
"""midnight blue""","""4iQZi2sMZlbTpcUlo5YGBf"""
"""something so strong""","""0eDwzWuy2gf1RJzqWl0dkF"""
"""heat of the night""","""2xEhTQcmrRNaxfUOvSAgXo"""
"""nothings gonna change my love for you""","""2EnZ9bpgUtLgKkRFehp8xS"""
"""brilliant disguise""","""0nqbZ17t9v52SCemAm1QP0"""
"""just to see her""","""7LOYcC6phKAVOckgmVZJJT"""
"""who will you run to""","""2G7ttyDosjWmunOYsNRm0C"""
"""respect yourself""","""5GIyNhDmHO5oUI2CWyKQ2e"""
"""cross my broken heart""","""0lccZpdMhW10Qs5iP0j727"""
"""victory""","""4P9OJQla3mxJejqKWYgC6u"""
"""dont get me wrong""","""19BcuXljnYXuWxScUTc5i2"""
"""doing it all for my baby""","""2GdWNthCTVMBnuw59WyIci"""
"""right on track""","""3UiuKZWtgXjeAfnfGqIeu0"""
"""ballerina girl""","""2fNx5nTZGjniOMT5FMcTyE"""
"""meet me half way""","""5CdX4HXMRxyldTVxXDrzSA"""
"""ive been in love before""","""0rPImSYezi40zBhwvIvTrr"""
"""you gotta fight for your right to party""","""15PmQmNW9xTRNncXb3ixru"""
"""love you down""","""6JYPFIVXYL3MkKfEfRSovu"""
"""faith""","""0HEmnAUT8PHznIAAmVXqFJ"""
"""need you tonight""","""5eU8qMd0TpaLqTGDZJaLDs"""
"""got my mind set on you""","""3OeUlriM0EZHdWleJtjoVr"""
"""never gonna give you up""","""7GhIk7Il098yCjg4BQjzvb"""
"""sweet child o mine""","""4MhTFsyqIJnjsOweVcU8ug"""
"""so emotional""","""4l2Edgdj4vla02GCh7YyAv"""
"""heaven is a place on earth""","""58mFu3oIpBa0HLNeJIxsw3"""
"""couldve been""","""1xvGuRbLxTkpb5UdUG7HME"""
"""hands to heaven""","""0LBtQiEVfP4ysLQ43Do8uN"""
"""roll with it""","""2QlPByrmEO9XciNBXCrawR"""
"""one more try""","""4tcRxE0u4DESAjidCNYD2i"""
"""wishing well""","""3PV8lDsAk1QV2D00voUgnc"""
"""anything for you""","""6dN8EgnEE9Nbr79NYrijkQ"""
"""the flame""","""7KM52fyhuSxeIN1y2Sn6QL"""
"""get outta my dreams get into my car""","""3v8vsQfMQio7ohYqFrEsaZ"""
"""seasons change""","""0f24hVOA4gLM8imuvoQ0Uh"""
"""is this love""","""3qwnfEm2N8lvD9BaJvOfaW"""
"""wild wild west""","""3aYeGpHny2PVVDqbyvw7lM"""
"""pour some sugar on me""","""0LN0ASTtcGIbNTnjSHG6eO"""
"""ill always love you""","""3Zzb3YPzYL1vRtLF0IlDWp"""
"""man in the mirror""","""1kiNatIrwDusOZfR29W0LJ"""
"""shake your love""","""6gM3uxq9TPkms83bTSlK10"""
"""simply irresistible""","""0bSr5pybJSlgG5OZH441gF"""
"""hold on to the nights""","""3F2YXxSOC9dPmxXdrh6mYl"""
"""hungry eyes""","""31H6au3jhblhr6MMJiXnCq"""
"""shattered dreams""","""5KXKhCfPNS4342ly8tTf6w"""
"""father figure""","""0L0T4tMAaGqLgIVj1MOj9t"""
"""naughty girls need love too""","""1kCDxLOz1abPEbVtFBpkl1"""
"""a groovy kind of love""","""3BSi5qoJGLab7rn7zfmTPA"""
"""love bites""","""3SoNMDkQr86wqib28yaBI7"""
"""endless summer nights""","""2iXH35MhsqO5Ry8a7iptpJ"""
"""foolish beat""","""0Go8viycTQ8NVhEjTqoVlm"""
"""where do broken hearts go""","""709znSutWha3sQdPgdSO00"""
"""angel""","""3kfXUGIdBNpyr2gBvU3Guj"""
"""the way you make me feel""","""0sKlV58cODrjxGFOyf9IXY"""
"""dont worry be happy""","""4hObp5bmIJ3PP3cKA9K9GY"""
"""make me lose control""","""31HhcRSNcS8Rgv9ldIfh66"""
"""red red wine""","""4uOKFydzAejjSFqYbv1XPt"""
"""bad medicine""","""72hcFp4tYkd3dbNA9dZ3Pv"""
"""kokomo""","""2STQAr3BRiAeeveJ07gZh7"""
"""i dont wanna go on with you like that""","""2Gd10PZnMktt3Cgo9s6yi0"""
"""together forever""","""6ZiVaOE4ikIsYbuhVHizz9"""
"""monkey""","""2cW6n6IWegwwLhsgL6FmUD"""
"""devil inside""","""3m4OWJ3Ovl0pXwT79bw94N"""
"""shouldve known better""","""5j1zOOvkxxe4uZZ2Jgl8r4"""
"""i dont wanna live without your love""","""7egxDkaA0A2vXaB6p7zJvo"""
"""the locomotion""","""2UkbUBGDyf2CMXNuWi7CvQ"""
"""what have i done to deserve this""","""5Knl7BTPCME3Kh5WxctWLU"""
"""make it real""","""3fGR17imrNcMkwm5WZSBbI"""
"""whats on your mind pure energy""","""0sId1fkKRfPlyMMOSVShng"""
"""tell it to my heart""","""6jJCk7oHNwyowOUaF3gXEu"""
"""out of the blue""","""3A0wRQczzSNVtZfK8IBOMt"""
"""dont you want me""","""7r4ZN8F22eBQeN0aMqwzgN"""
"""desire""","""4D01oA1mGouaAT7fubvKRT"""
"""i get weak""","""2B1ylFlO2nBGJdPNb9vMnn"""
"""sign your name""","""02NAaHGCj1VbOFeblij8wu"""
"""i want to be your man""","""7lJgjvQRJEXcdu19n3Zn5T"""
"""girlfriend""","""38bP8r9yx49g6pdQ90NH1X"""
"""dirty diana""","""3yBlJtq86wROQpHi1goEKT"""
"""mercedes boy""","""1ci5FGk5faD2gWyYl995yw"""
"""perfect world""","""0WBHEpJjcLd0tkuoClGboV"""
"""new sensation""","""2bxY1baYlyXNzmjOkFvqId"""
"""catch me im falling""","""2MQ23MqDI0N9IVy8iaZddc"""
"""if it isnt love""","""7JmPqImeW3kLoYVNBA9v11"""
"""rocket 2 u""","""6EAlodKHBI1HxpSozNegwv"""
"""one good woman""","""7ttAAvkXzs3IC1Qm3H1N3k"""
"""dont be cruel""","""6A1MJbqxcHvNcT0u9qMqEP"""
"""candle in the wind""","""1L9fzw2pXprOqtemTwtxXF"""
"""everything your heart desires""","""4AiVt49hSjkkArFOIlAZhL"""
"""say you will""","""5nW7RbN0mBLPts9CURNwdy"""
"""i want her""","""24gxdUxufJ5eSamdYcPAKH"""
"""pink cadillac""","""4elRtYzNw2Ra1gj4YxGjb1"""
"""fast car""","""2M9ro2krNb7nr7HSprkEgo"""
"""electric blue""","""5aWvinQcbc1W1WdP0GQ6J1"""
"""dont be cruel""","""5KG4OVGxSrFmNHGZBezJJn"""
"""always on my mind""","""2SWn864dJI5RNyrp3F4Kp1"""
"""when its love""","""7gG1RvwQRrofiL3tvq8pBI"""
"""well be together""","""22FshJbV8R7yYuPwYyZwM6"""
"""i dont want to live without you""","""19aYH2zhbnTNx4plfenrIk"""
"""nite and day""","""3r0Rhl5Zdo9YjACZNsaBvN"""
"""dont you know what the night can do""","""4zGkOYqVX78eobhf2hTls4"""
"""one moment in time""","""3jaUZhLiZOcgoJiGGd3hFD"""
"""cant stay away from you""","""5GWNZJzAbZaYyagdkhhM3E"""
"""kissing a fool""","""4ZCaO5I6XdIHb0X2UwNDtZ"""
"""cherry bomb""","""1NkoPsSffzDOir92bPzmML"""
"""i still believe""","""7D8LfO2ijOq9DnaVntnc3Q"""
"""i found someone""","""7cm9QkrwSWH0scegcO8XZ2"""
"""never tear us apart""","""1qQSRy9DjrGh3jtsSCU6B1"""
"""valerie""","""3nQuDlaVZApyrG6tdsETe0"""
"""just like paradise""","""5ZY7Gug850kv4heJcWZGHM"""
"""nothin but a good time""","""2V8KvnD5LVeeDChMWEkSzC"""
"""wait""","""2QfjV18pg4Ye7Vo4TsSobq"""
"""prove your love""","""62vSL37juqf5uPbN7SKyA2"""
"""look away""","""5VpJrXw5GRP0tSFXAzrRM5"""
"""my prerogative""","""0v9kGNjkKdQUdDoBIuiph4"""
"""every rose has its thorn""","""43GS3mtezoIFiuIZCLLiDY"""
"""straight up""","""5xl5582IihbEZAnfj0xyso"""
"""miss you much""","""4r5VaK6H1bq0cTGPMTN97Z"""
"""cold hearted""","""6jrp8qBMJO6vhAeYVAsdk9"""
"""wind beneath my wings""","""4ErUhFToT1yX52MeHqH8OY"""
"""girl you know its true""","""0C7dYeCLF6ukChtW64UNge"""
"""giving you the best that i got""","""4FKHWhLF2dyjcoSnGlktw4"""
"""right here waiting""","""4LFwNJWoj74Yd71fIr1W8x"""
"""waiting for a star to fall""","""5J6dMtMyhaNCBojLxpdbzb"""
"""lost in your eyes""","""3Ef8B7QJE0dWnKeNJlRq0x"""
"""dont wanna lose you""","""0AHePznQsgBpkBJEOd5Q07"""
"""heaven""","""2dEgwtRjYl6TJkIwjRwn6z"""
"""the look""","""0ZfM5XfJTtFPhOxAERRnNY"""
"""she drives me crazy""","""2BPfKiV9U0CR1dpUgeUwuH"""
"""on our own""","""3ojDU1HhKEfdExIN6QsK8q"""
"""two hearts""","""0vDSWxRlWN0LWsSQdGIPuE"""
"""blame it on the rain""","""2dPpQv8sCPeEaA4oz7ZjQC"""
"""listen to your heart""","""78TnMTAFmWUWWCgNXR7D3K"""
"""ill be there for you""","""07HqIg8BnB1lJElnw2ZiSR"""
"""if you dont know me by now""","""7DFawVSjI88xR9mjnWwURg"""
"""like a prayer""","""1z3ugFmUKoCzGsI6jdY4Ci"""
"""ill be loving you forever""","""1cy5US2dffz6QGBAIzOGkq"""
"""how can i fall""","""62oGUBJQGPa3emMGMejBhm"""
"""baby dont forget my number""","""3ccqdzeTv7lCTtnJy78nIN"""
"""toy soldiers""","""6YHpaawV0C88rwt2bQE6jV"""
"""forever your girl""","""0lmS0Wofcv7B7uFYssSKta"""
"""the living years""","""5KnTfINZimBcMmBOwKCe1n"""
"""eternal flame""","""5MoDQWMDMaAGDEiWsJfeCi"""
"""wild thing""","""0gljI0CtjpdZK6ecidfxto"""
"""when i see you smile""","""0tKjVEJlX3IZ5L1rEJc5hh"""
"""if i could turn back time""","""6mYrhCAGWzTdF8QnKuchXM"""
"""buffalo stance""","""3XWgwgbWDI56mf1Wl3cLzb"""
"""when im with you""","""3RJof5CojqlbgZ5adHw50O"""
"""dont rush me""","""5X8ZkhKG2rcOIS6NTomv0O"""
"""born to be my baby""","""50ZpPgU81payZxI2H7QXNM"""
"""good thing""","""76ZnyGfjQZSM8GPfR7OqiJ"""
"""the lover in me""","""6pvIzUyq2yxvIEIK8i6hRs"""
"""bust a move""","""3IeCYkdKI55mNMl2o4vX0k"""
"""once bitten twice shy""","""7pkWZL0kA26s754CwyK0SH"""
"""batdance""","""4DbUk1qwcz9KKcUY4t8f8u"""
"""rock on""","""6e3O5XkMEhMAatdKnOlZPh"""
"""real love""","""2yyQLWgpUZEFisUkKzHsdT"""
"""love shack""","""4W4wYHtsrgDiivRASVOINL"""
"""every little step""","""0s6e7ZafqOAUBDoQYGmxrc"""
"""hangin tough""","""16flEBCtUF67V5yO0GxYWn"""
"""so alive""","""6amZm52SfS7d6oCEu9NDMl"""
"""you got it the right stuff""","""4buDeg67vos7KP1yHrS9wl"""
"""armageddon it""","""3so3tyos0NLZW0pGhzWQP9"""
"""satisfied""","""4V87hYB94wu8DFtd901riK"""
"""express yourself""","""6ioBgySxoeQKALvAeLEmId"""
"""i like it""","""1UHXwhhhyyikWEa3h79sNF"""
"""soldier of love""","""4DOCzW9s8nM3XDpUhPwywE"""
"""sowing the seeds of love""","""5bEr0tYW6xvT73OiKVcEgq"""
"""cherish""","""7BLKBIoijWCkDyOATEr5vW"""
"""when the children cry""","""4ZCLM74MYhUy80TPiaAuee"""
"""18 and life""","""0qgrrDnUUhyxpxbBznUnzg"""
"""i dont want your love""","""4XlMPyTNmxbVfFfOd85SKz"""
"""second chance""","""0RAn8LOs5QVMLy2xH30bUj"""
"""the way you love me""","""1TtJkmAW9Rc55iVOPgZ33z"""
"""funky cold medina""","""5YIF6HSOtHN9HdcE5IPzMe"""
"""in your room""","""0jsfrgsAk65LbxfrrSPnm5"""
"""miss you like crazy""","""1fDmIkJoVxPge6hAxwJIM9"""
"""lovesong""","""0X5C4WjQNubRysTkHOubz3"""
"""secret rendezvous""","""4aYOQDyN2wTOlt2mRQ6zef"""
"""angel eyes""","""3gDtrR0W8CmkyS6mweesSS"""
"""patience""","""2uKcU4FPX5eOjmd6RWb9OF"""
"""walk on water""","""3MrWnFHZd9uZiVXwoZOxqd"""
"""cover girl""","""6CCYX0JVy5qYqUvWpCvHXh"""
"""welcome to the jungle""","""5NIPsWpDjJTFBoPxCUUeXp"""
"""shower me with your love""","""0YL8rCxASTV9uBE9Sur0Ag"""
"""stand""","""22UhQSbYimuCnvI0Y07gFX"""
"""close my eyes forever""","""6JYU4r8D2EwW4eP7ZeUGPa"""
"""all this time""","""5jzDnEoTtwzvJfvVx52rDC"""
"""roni""","""6mdNRnbiVerwM8kGCS1KwD"""
"""love in an elevator""","""1nZ2TI2hNPGDYyesyaaASn"""
"""lay your hands on me""","""1P1QNBZVSPXXJok2vPVZof"""
"""the promise""","""48p5E25cFPanxuwCTmTpuL"""
"""what i am""","""6hHUiDe461VUoTHnsplRYs"""
"""paradise city""","""5Q41NLTmGbVPozwHKK7bk2"""
"""i wanna have some fun""","""2MLtib2ulZ6eeu4zTToYr7"""
"""she wants to dance with me""","""40RrsR16maAWMtBX6iav7d"""
"""dreamin""","""0l7wDoxzSKOzimi6tTWey7"""
"""its no crime""","""2zFqQ0xLiMHOVUuV5zw9Gq"""
"""poison""","""5XcZRgJv3zMhTqCyESjQrF"""
"""this time i know its for real""","""47XPUkAsZjZ96UzaYO7sEC"""
"""smooth criminal""","""2bCQHF9gdG5BNDVuEIEnNk"""
"""heaven help me""","""4ihqSCopukVi1gqDseWiLb"""
"""rock witcha""","""7BVMXNnQSswMX8IJeZUb5T"""
"""what you dont know""","""5nJXgY6kDVt7PGt1SmjLVi"""
"""the end of the innocence""","""3NWcFiL6oCEagrFiTdDr1m"""
"""keep on movin""","""4NMtuxWfOPR6yNjAX0AWrR"""
"""hold on""","""4VZDv8sASBS8UruUBGTFdk"""
"""it must have been love""","""6qB7YcFpeBEQa0D6QO482y"""
"""nothing compares 2 u""","""3nvuPQTw2zuFAVuLsC9IYQ"""
"""poison""","""6m59VvDUi0UQsB2eZ9wVbH"""
"""vogue""","""27QvYgBk0CHOVHthWnkuWt"""
"""vision of love""","""0gLQ6jhJsyYfl7PrD1RZ7X"""
"""another day in paradise""","""1NCuYqMc8hKMb4cpNTcJbD"""
"""hold on""","""3ZqjDpr3qCZnZBPcd0Hpj2"""
"""cradle of love""","""1gmSaCrVZBjK8Na7dsThXv"""
"""blaze of glory""","""1sUTfgduT0WIQO8kXKXxLC"""
"""do me""","""3an1aoJKoBXJKoIfdDbVwf"""
"""how am i supposed to live without you""","""71LQeNIJcnZeOSYgz4reoF"""
"""escapade""","""5HAv1Ckfe50DUjv8ghwTrz"""
"""all i wanna do is make love to you""","""5YjKdeES9QRJ8NmF4Xc8pV"""
"""close to you""","""680kMGV6szhTiZbHRr3vLi"""
"""black velvet""","""1KU5EHSz04JhGg3rReGJ0N"""
"""release me""","""1rIy3lkFJnMsTLZpxFmYU8"""
"""all around the world""","""4oDE2kdP0JksBFuvMNZYyS"""
"""i wanna be rich""","""7bsjiN3YzvnxtsWLMuPvur"""
"""rub you the right way""","""40xz60ciGIpsRtDqRfPKBE"""
"""if wishes came true""","""5gAdATsfINRIljv4LbrKX2"""
"""the power""","""6C7qa5RQQOTPYqrnayRfS3"""
"""cant live without your love and affection""","""3JjY2L2bqql54j1SjnjQ23"""
"""love will lead you back""","""0XpJNgmowvBgPDB6alRo6G"""
"""dont wanna fall in love""","""6eozUVzr02EXMji1vuxgiP"""
"""two to make it right""","""6GS6uE1vDmtzxO8GztAR2O"""
"""sending all my love""","""6zNPPFFrxmhpTQejOn1Wm1"""
"""unskinny bop""","""1Z6lKdYhwp8WYoBqGCKxlM"""
"""step by step""","""6J6RWKCPN5RFKHUKEUFjxS"""
"""dangerous""","""756YOXmKh2iUnx33nAdfPf"""
"""we didnt start the fire""","""3Cx4yrFaX8CeHwBMReOWXI"""
"""i dont have the heart""","""5In7xBveNACCRX2uWNoPuW"""
"""downtown train""","""5XJzh2c0roCc6GDs8PrILx"""
"""rhythm nation""","""4nTYxxF8iWBq54LO3dBUie"""
"""ill be your everything""","""4K0fYuC7qJx5P7Yh0Ch2zo"""
"""roam""","""5fqcIHU6DhQtFKVO5XSdQs"""
"""everything""","""6Bv2bQvYZDJLVlMPbmuFQm"""
"""here and now""","""1k2AyzI8PYSIASKaMK5CFp"""
"""alright""","""2GHkACm48ILzrwW6NoWsnL"""
"""ice ice baby""","""3XVozq1aeqsJwpXrEZrDJ9"""
"""blame it on the rain""","""2dPpQv8sCPeEaA4oz7ZjQC"""
"""have you seen her""","""2lvk6CUSHz4j8huQ25gH54"""
"""with every beat of my heart""","""75EWMglG5w7sNFnRpRTAHV"""
"""come back to me""","""0NSSqYISjnav81CEn6EgBY"""
"""no more lies""","""1Oz5bcZyzhiaEa3F06EiPY"""
"""praying for time""","""7CgRXXie9XIxVSkpKi40ID"""
"""how can we be lovers""","""0ZUjPkZKjzRi6bgIuJovfY"""
"""do you remember""","""6C4BcBBnlNG0bwfZyeKSti"""
"""ready or not""","""6AgDFWLbbAt2migXMbrhXT"""
"""u cant touch this""","""1B75hgRqe7A4fwee3g3Wmu"""
"""i wish it would rain down""","""4F2t297QK40XFcIHqkmLHs"""
"""just between you and me""","""1fMvhGvNGrumP5MKKDf61e"""
"""something happened on the way to heaven""","""4ziqqoW1o3P5EhNqK6CPb1"""
"""black cat""","""4tYpYYoOI7WDxbCnPninwE"""
"""cant stop""","""1TYt5etb427hvOod3EKJA5"""
"""janies got a gun""","""5fMwvrqujbQjUxcNPcYrUF"""
"""the humpty dance""","""3OcQkcvTcohs8vO8Rd3sKF"""
"""ill be your shelter""","""2kESL3CtcNIxrTNCDqesPI"""
"""free fallin""","""5tVA6TkbaAH9QMITTQRrNv"""
"""giving you the benefit""","""2nNKXDFRz6cog1kolC3efq"""
"""enjoy the silence""","""1YwNlWLf8auhazSQUDQLFU"""
"""love song""","""6wvR0jv72FM0kwg1000cq9"""
"""price of love""","""56y9EmjGAAejQ6QX9blIGI"""
"""king of wishful thinking""","""4UQLQJu3DNvVkMVglwElU2"""
"""what kind of man would i be""","""6XvDozCQhTvSutezyoYgB0"""
"""i remember you""","""4ZpXHlV2vQVfPXUvbDSZ92"""
"""here we are""","""4asTNYhhrp323lLp81KIKQ"""
"""epic""","""4ReyTz0y3TGkX48wO3Llot"""
"""love takes time""","""48l7PNpT2fBoT4cdLW6EzP"""
"""just like jesse james""","""5JGdpqo9wrRtOZtui5GShI"""
"""love shack""","""4W4wYHtsrgDiivRASVOINL"""
"""all or nothing""","""7sS1P9f8SDyl03hqC1etWU"""
"""romeo""","""7xez8LRby1hw2nBvse9E9e"""
"""everybody everybody""","""24lF0of2nbQlTYDU8i6glX"""
"""i go to extremes""","""16LYB0chkPiblx33djiNTt"""
"""whip appeal""","""3kSRHg7YZPSzJo8sxaBsJD"""
"""oh girl""","""0YqhqbLNpfQetrwuLaVTiK"""
"""we cant go wrong""","""1DTLJp3baHKyTYZMWD4zgp"""
"""when im back on my feet again""","""47SOobTLWvyZpUfpmuUARJ"""
"""make you sweat""","""08R1hMx1ARs5s9ZkscPnnu"""
"""this ones for the children""","""78bDGxqn2KF2VU1G3Kz6J0"""
"""what it takes""","""2fAYTT9kcUm8tnUrhD80sC"""
"""forever""","""2o4u19nlQWOGg5mLanT7Pg"""
"""jerk out""","""2QzLYgjE7zTj1lb6Wi1aPx"""
